"","","","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count"
62.4129152132238,0,0,62.4129152132238,1,1,62.4129152132238,1,2,62.4129152132238,1,3,62.4129152132238,1,4,62.4129152132238,1,5,62.4129152132238,1,6,62.4129152132238,1,7,62.4129152132238,1,8,62.4129152132238,1,9,62.4129152132238,1,10,62.4129152132238,1,11,62.4129152132238,1,12,62.4129152132238,1,13,62.4129152132238,1,14,62.4129152132238,1,15,62.4129152132238,1,16,62.4129152132238,1,17,62.4129152132238,1,18,62.4129152132238,1,19,62.4129152132238,1,20,62.4129152132238,1,21,62.4129152132238,1,22,62.4129152132238,1,23,62.4129152132238,1,24,62.4129152132238,1,25,62.4129152132238,1,26,62.4129152132238,1,27,62.4129152132238,1,28,62.4129152132238,1,29,62.4129152132238,1,30,62.4129152132238,1,31,62.4129152132238,1,32,62.4129152132238,1,33,62.4129152132238,1,34,62.4129152132238,1,35,62.4129152132238,1,36,62.4129152132238,1,37,62.4129152132238,1,38,62.4129152132238,1,39,62.4129152132238,1,40,62.4129152132238,1,41,62.4129152132238,1,42,62.4129152132238,1,43,62.4129152132238,1,44,62.4129152132238,1,45,62.4129152132238,1,46,62.4129152132238,1,47,62.4129152132238,1,48,62.4129152132238,1,49,62.4129152132238,1,50,62.4129152132238,1,51,62.4129152132238,1,52,62.4129152132238,1,53,62.4129152132238,1,54,62.4129152132238,1,55,62.4129152132238,1,56,62.4129152132238,1,57,62.4129152132238,1,58,62.4129152132238,1,59,62.4129152132238,1,60,62.4129152132238,1,61,62.4129152132238,1,62,62.4129152132238,1,63,62.4129152132238,1,64,62.4129152132238,1,65,62.4129152132238,1,66,62.4129152132238,1,67,62.4129152132238,1,68,62.4129152132238,1,69,62.4129152132238,1,70,62.4129152132238,1,71,62.4129152132238,1,72,62.4129152132238,1,73,62.4129152132238,1,74,62.4129152132238,1,75,62.4129152132238,1,76,62.4129152132238,1,77,62.4129152132238,1,78,62.4129152132238,1,79,62.4129152132238,1,80,62.4129152132238,1,81
62.5941892123402,0,0,62.5941892123402,1,1,62.5941892123402,1,2,62.5941892123402,1,3,62.5941892123402,1,4,62.5941892123402,1,5,62.5941892123402,1,6,62.5941892123402,1,7,62.5941892123402,1,8,62.5941892123402,1,9,62.5941892123402,1,10,62.5941892123402,1,11,62.5941892123402,1,12,62.5941892123402,1,13,62.5941892123402,1,14,62.5941892123402,1,15,62.5941892123402,1,16,62.5941892123402,1,17,62.5941892123402,1,18,62.5941892123402,1,19,62.5941892123402,1,20,62.5941892123402,1,21,62.5941892123402,1,22,62.5941892123402,1,23,62.5941892123402,1,24,62.5941892123402,1,25,62.5941892123402,1,26,62.5941892123402,1,27,62.5941892123402,1,28,62.5941892123402,1,29,62.5941892123402,1,30,62.5941892123402,1,31,62.5941892123402,1,32,62.5941892123402,1,33,62.5941892123402,1,34,62.5941892123402,1,35,62.5941892123402,1,36,62.5941892123402,1,37,62.5941892123402,1,38,62.5941892123402,1,39,62.5941892123402,1,40,62.5941892123402,1,41,62.5941892123402,1,42,62.5941892123402,1,43,62.5941892123402,1,44,62.5941892123402,1,45,62.5941892123402,1,46,62.5941892123402,1,47,62.5941892123402,1,48,62.5941892123402,1,49,62.5941892123402,1,50,62.5941892123402,1,51,62.5941892123402,1,52,62.5941892123402,1,53,62.5941892123402,1,54,62.5941892123402,1,55,62.5941892123402,1,56,62.5941892123402,1,57,62.5941892123402,1,58,62.5941892123402,1,59,62.5941892123402,1,60,62.5941892123402,1,61,62.5941892123402,1,62,62.5941892123402,1,63,62.5941892123402,1,64,62.5941892123402,1,65,62.5941892123402,1,66,62.5941892123402,1,67,62.5941892123402,1,68,62.5941892123402,1,69,62.5941892123402,1,70,62.5941892123402,1,71,62.5941892123402,1,72,62.5941892123402,1,73,62.5941892123402,1,74,62.5941892123402,1,75,62.5941892123402,1,76,62.5941892123402,1,77,62.5941892123402,1,78,62.5941892123402,1,79,62.5941892123402,1,80,62.5941892123402,1,81
62.8035971563094,0,0,62.8035971563094,1,1,62.8035971563094,1,2,62.8035971563094,1,3,62.8035971563094,1,4,62.8035971563094,1,5,62.8035971563094,1,6,62.8035971563094,1,7,62.8035971563094,1,8,62.8035971563094,1,9,62.8035971563094,1,10,62.8035971563094,1,11,62.8035971563094,1,12,62.8035971563094,1,13,62.8035971563094,1,14,62.8035971563094,1,15,62.8035971563094,1,16,62.8035971563094,1,17,62.8035971563094,1,18,62.8035971563094,1,19,62.8035971563094,1,20,62.8035971563094,1,21,62.8035971563094,1,22,62.8035971563094,1,23,62.8035971563094,1,24,62.8035971563094,1,25,62.8035971563094,1,26,62.8035971563094,1,27,62.8035971563094,1,28,62.8035971563094,1,29,62.8035971563094,1,30,62.8035971563094,1,31,62.8035971563094,1,32,62.8035971563094,1,33,62.8035971563094,1,34,62.8035971563094,1,35,62.8035971563094,1,36,62.8035971563094,1,37,62.8035971563094,1,38,62.8035971563094,1,39,62.8035971563094,1,40,62.8035971563094,1,41,62.8035971563094,1,42,62.8035971563094,1,43,62.8035971563094,1,44,62.8035971563094,1,45,62.8035971563094,1,46,62.8035971563094,1,47,62.8035971563094,1,48,62.8035971563094,1,49,62.8035971563094,1,50,62.8035971563094,1,51,62.8035971563094,1,52,62.8035971563094,1,53,62.8035971563094,1,54,62.8035971563094,1,55,62.8035971563094,1,56,62.8035971563094,1,57,62.8035971563094,1,58,62.8035971563094,1,59,62.8035971563094,1,60,62.8035971563094,1,61,62.8035971563094,1,62,62.8035971563094,1,63,62.8035971563094,1,64,62.8035971563094,1,65,62.8035971563094,1,66,62.8035971563094,1,67,62.8035971563094,1,68,62.8035971563094,1,69,62.8035971563094,1,70,62.8035971563094,1,71,62.8035971563094,1,72,62.8035971563094,1,73,62.8035971563094,1,74,62.8035971563094,1,75,62.8035971563094,1,76,62.8035971563094,1,77,62.8035971563094,1,78,62.8035971563094,1,79,62.8035971563094,1,80,62.8035971563094,1,81
63.0506440532432,0,0,63.0506440532432,1,1,63.0506440532432,1,2,63.0506440532432,1,3,63.0506440532432,1,4,63.0506440532432,1,5,63.0506440532432,1,6,63.0506440532432,1,7,63.0506440532432,1,8,63.0506440532432,1,9,63.0506440532432,1,10,63.0506440532432,1,11,63.0506440532432,1,12,63.0506440532432,1,13,63.0506440532432,1,14,63.0506440532432,1,15,63.0506440532432,1,16,63.0506440532432,1,17,63.0506440532432,1,18,63.0506440532432,1,19,63.0506440532432,1,20,63.0506440532432,1,21,63.0506440532432,1,22,63.0506440532432,1,23,63.0506440532432,1,24,63.0506440532432,1,25,63.0506440532432,1,26,63.0506440532432,1,27,63.0506440532432,1,28,63.0506440532432,1,29,63.0506440532432,1,30,63.0506440532432,1,31,63.0506440532432,1,32,63.0506440532432,1,33,63.0506440532432,1,34,63.0506440532432,1,35,63.0506440532432,1,36,63.0506440532432,1,37,63.0506440532432,1,38,63.0506440532432,1,39,63.0506440532432,1,40,63.0506440532432,1,41,63.0506440532432,1,42,63.0506440532432,1,43,63.0506440532432,1,44,63.0506440532432,1,45,63.0506440532432,1,46,63.0506440532432,1,47,63.0506440532432,1,48,63.0506440532432,1,49,63.0506440532432,1,50,63.0506440532432,1,51,63.0506440532432,1,52,63.0506440532432,1,53,63.0506440532432,1,54,63.0506440532432,1,55,63.0506440532432,1,56,63.0506440532432,1,57,63.0506440532432,1,58,63.0506440532432,1,59,63.0506440532432,1,60,63.0506440532432,1,61,63.0506440532432,1,62,63.0506440532432,1,63,63.0506440532432,1,64,63.0506440532432,1,65,63.0506440532432,1,66,63.0506440532432,1,67,63.0506440532432,1,68,63.0506440532432,1,69,63.0506440532432,1,70,63.0506440532432,1,71,63.0506440532432,1,72,63.0506440532432,1,73,63.0506440532432,1,74,63.0506440532432,1,75,63.0506440532432,1,76,63.0506440532432,1,77,63.0506440532432,1,78,63.0506440532432,1,79,63.0506440532432,1,80,63.0506440532432,1,81
63.3375750657107,0,0,63.3375750657107,1,1,63.3375750657107,1,2,63.3375750657107,1,3,63.3375750657107,1,4,63.3375750657107,1,5,63.3375750657107,1,6,63.3375750657107,1,7,63.3375750657107,1,8,63.3375750657107,1,9,63.3375750657107,1,10,63.3375750657107,1,11,63.3375750657107,1,12,63.3375750657107,1,13,63.3375750657107,1,14,63.3375750657107,1,15,63.3375750657107,1,16,63.3375750657107,1,17,63.3375750657107,1,18,63.3375750657107,1,19,63.3375750657107,1,20,63.3375750657107,1,21,63.3375750657107,1,22,63.3375750657107,1,23,63.3375750657107,1,24,63.3375750657107,1,25,63.3375750657107,1,26,63.3375750657107,1,27,63.3375750657107,1,28,63.3375750657107,1,29,63.3375750657107,1,30,63.3375750657107,1,31,63.3375750657107,1,32,63.3375750657107,1,33,63.3375750657107,1,34,63.3375750657107,1,35,63.3375750657107,1,36,63.3375750657107,1,37,63.3375750657107,1,38,63.3375750657107,1,39,63.3375750657107,1,40,63.3375750657107,1,41,63.3375750657107,1,42,63.3375750657107,1,43,63.3375750657107,1,44,63.3375750657107,1,45,63.3375750657107,1,46,63.3375750657107,1,47,63.3375750657107,1,48,63.3375750657107,1,49,63.3375750657107,1,50,63.3375750657107,1,51,63.3375750657107,1,52,63.3375750657107,1,53,63.3375750657107,1,54,63.3375750657107,1,55,63.3375750657107,1,56,63.3375750657107,1,57,63.3375750657107,1,58,63.3375750657107,1,59,63.3375750657107,1,60,63.3375750657107,1,61,63.3375750657107,1,62,63.3375750657107,1,63,63.3375750657107,1,64,63.3375750657107,1,65,63.3375750657107,1,66,63.3375750657107,1,67,63.3375750657107,1,68,63.3375750657107,1,69,63.3375750657107,1,70,63.3375750657107,1,71,63.3375750657107,1,72,63.3375750657107,1,73,63.3375750657107,1,74,63.3375750657107,1,75,63.3375750657107,1,76,63.3375750657107,1,77,63.3375750657107,1,78,63.3375750657107,1,79,63.3375750657107,1,80,63.3375750657107,1,81
63.66231696461,0,0,63.66231696461,1,1,63.66231696461,1,2,63.66231696461,1,3,63.66231696461,1,4,63.66231696461,1,5,63.66231696461,1,6,63.66231696461,1,7,63.66231696461,1,8,63.66231696461,1,9,63.66231696461,1,10,63.66231696461,1,11,63.66231696461,1,12,63.66231696461,1,13,63.66231696461,1,14,63.66231696461,1,15,63.66231696461,1,16,63.66231696461,1,17,63.66231696461,1,18,63.66231696461,1,19,63.66231696461,1,20,63.66231696461,1,21,63.66231696461,1,22,63.66231696461,1,23,63.66231696461,1,24,63.66231696461,1,25,63.66231696461,1,26,63.66231696461,1,27,63.66231696461,1,28,63.66231696461,1,29,63.66231696461,1,30,63.66231696461,1,31,63.66231696461,1,32,63.66231696461,1,33,63.66231696461,1,34,63.66231696461,1,35,63.66231696461,1,36,63.66231696461,1,37,63.66231696461,1,38,63.66231696461,1,39,63.66231696461,1,40,63.66231696461,1,41,63.66231696461,1,42,63.66231696461,1,43,63.66231696461,1,44,63.66231696461,1,45,63.66231696461,1,46,63.66231696461,1,47,63.66231696461,1,48,63.66231696461,1,49,63.66231696461,1,50,63.66231696461,1,51,63.66231696461,1,52,63.66231696461,1,53,63.66231696461,1,54,63.66231696461,1,55,63.66231696461,1,56,63.66231696461,1,57,63.66231696461,1,58,63.66231696461,1,59,63.66231696461,1,60,63.66231696461,1,61,63.66231696461,1,62,63.66231696461,1,63,63.66231696461,1,64,63.66231696461,1,65,63.66231696461,1,66,63.66231696461,1,67,63.66231696461,1,68,63.66231696461,1,69,63.66231696461,1,70,63.66231696461,1,71,63.66231696461,1,72,63.66231696461,1,73,63.66231696461,1,74,63.66231696461,1,75,63.66231696461,1,76,63.66231696461,1,77,63.66231696461,1,78,63.66231696461,1,79,63.66231696461,1,80,63.66231696461,1,81
64.023965441238,0,0,64.023965441238,1,1,64.023965441238,1,2,64.023965441238,1,3,64.023965441238,1,4,64.023965441238,1,5,64.023965441238,1,6,64.023965441238,1,7,64.023965441238,1,8,64.023965441238,1,9,64.023965441238,1,10,64.023965441238,1,11,64.023965441238,1,12,64.023965441238,1,13,64.023965441238,1,14,64.023965441238,1,15,64.023965441238,1,16,64.023965441238,1,17,64.023965441238,1,18,64.023965441238,1,19,64.023965441238,1,20,64.023965441238,1,21,64.023965441238,1,22,64.023965441238,1,23,64.023965441238,1,24,64.023965441238,1,25,64.023965441238,1,26,64.023965441238,1,27,64.023965441238,1,28,64.023965441238,1,29,64.023965441238,1,30,64.023965441238,1,31,64.023965441238,1,32,64.023965441238,1,33,64.023965441238,1,34,64.023965441238,1,35,64.023965441238,1,36,64.023965441238,1,37,64.023965441238,1,38,64.023965441238,1,39,64.023965441238,1,40,64.023965441238,1,41,64.023965441238,1,42,64.023965441238,1,43,64.023965441238,1,44,64.023965441238,1,45,64.023965441238,1,46,64.023965441238,1,47,64.023965441238,1,48,64.023965441238,1,49,64.023965441238,1,50,64.023965441238,1,51,64.023965441238,1,52,64.023965441238,1,53,64.023965441238,1,54,64.023965441238,1,55,64.023965441238,1,56,64.023965441238,1,57,64.023965441238,1,58,64.023965441238,1,59,64.023965441238,1,60,64.023965441238,1,61,64.023965441238,1,62,64.023965441238,1,63,64.023965441238,1,64,64.023965441238,1,65,64.023965441238,1,66,64.023965441238,1,67,64.023965441238,1,68,64.023965441238,1,69,64.023965441238,1,70,64.023965441238,1,71,64.023965441238,1,72,64.023965441238,1,73,64.023965441238,1,74,64.023965441238,1,75,64.023965441238,1,76,64.023965441238,1,77,64.023965441238,1,78,64.023965441238,1,79,64.023965441238,1,80,64.023965441238,1,81
64.4216535444841,0,0,64.4216535444841,1,1,64.4216535444841,1,2,64.4216535444841,1,3,64.4216535444841,1,4,64.4216535444841,1,5,64.4216535444841,1,6,64.4216535444841,1,7,64.4216535444841,1,8,64.4216535444841,1,9,64.4216535444841,1,10,64.4216535444841,1,11,64.4216535444841,1,12,64.4216535444841,1,13,64.4216535444841,1,14,64.4216535444841,1,15,64.4216535444841,1,16,64.4216535444841,1,17,64.4216535444841,1,18,64.4216535444841,1,19,64.4216535444841,1,20,64.4216535444841,1,21,64.4216535444841,1,22,64.4216535444841,1,23,64.4216535444841,1,24,64.4216535444841,1,25,64.4216535444841,1,26,64.4216535444841,1,27,64.4216535444841,1,28,64.4216535444841,1,29,64.4216535444841,1,30,64.4216535444841,1,31,64.4216535444841,1,32,64.4216535444841,1,33,64.4216535444841,1,34,64.4216535444841,1,35,64.4216535444841,1,36,64.4216535444841,1,37,64.4216535444841,1,38,64.4216535444841,1,39,64.4216535444841,1,40,64.4216535444841,1,41,64.4216535444841,1,42,64.4216535444841,1,43,64.4216535444841,1,44,64.4216535444841,1,45,64.4216535444841,1,46,64.4216535444841,1,47,64.4216535444841,1,48,64.4216535444841,1,49,64.4216535444841,1,50,64.4216535444841,1,51,64.4216535444841,1,52,64.4216535444841,1,53,64.4216535444841,1,54,64.4216535444841,1,55,64.4216535444841,1,56,64.4216535444841,1,57,64.4216535444841,1,58,64.4216535444841,1,59,64.4216535444841,1,60,64.4216535444841,1,61,64.4216535444841,1,62,64.4216535444841,1,63,64.4216535444841,1,64,64.4216535444841,1,65,64.4216535444841,1,66,64.4216535444841,1,67,64.4216535444841,1,68,64.4216535444841,1,69,64.4216535444841,1,70,64.4216535444841,1,71,64.4216535444841,1,72,64.4216535444841,1,73,64.4216535444841,1,74,64.4216535444841,1,75,64.4216535444841,1,76,64.4216535444841,1,77,64.4216535444841,1,78,64.4216535444841,1,79,64.4216535444841,1,80,64.4216535444841,1,81
64.8534627840494,0,0,64.8534627840494,1,1,64.8534627840494,1,2,64.8534627840494,1,3,64.8534627840494,1,4,64.8534627840494,1,5,64.8534627840494,1,6,64.8534627840494,1,7,64.8534627840494,1,8,64.8534627840494,1,9,64.8534627840494,1,10,64.8534627840494,1,11,64.8534627840494,1,12,64.8534627840494,1,13,64.8534627840494,1,14,64.8534627840494,1,15,64.8534627840494,1,16,64.8534627840494,1,17,64.8534627840494,1,18,64.8534627840494,1,19,64.8534627840494,1,20,64.8534627840494,1,21,64.8534627840494,1,22,64.8534627840494,1,23,64.8534627840494,1,24,64.8534627840494,1,25,64.8534627840494,1,26,64.8534627840494,1,27,64.8534627840494,1,28,64.8534627840494,1,29,64.8534627840494,1,30,64.8534627840494,1,31,64.8534627840494,1,32,64.8534627840494,1,33,64.8534627840494,1,34,64.8534627840494,1,35,64.8534627840494,1,36,64.8534627840494,1,37,64.8534627840494,1,38,64.8534627840494,1,39,64.8534627840494,1,40,64.8534627840494,1,41,64.8534627840494,1,42,64.8534627840494,1,43,64.8534627840494,1,44,64.8534627840494,1,45,64.8534627840494,1,46,64.8534627840494,1,47,64.8534627840494,1,48,64.8534627840494,1,49,64.8534627840494,1,50,64.8534627840494,1,51,64.8534627840494,1,52,64.8534627840494,1,53,64.8534627840494,1,54,64.8534627840494,1,55,64.8534627840494,1,56,64.8534627840494,1,57,64.8534627840494,1,58,64.8534627840494,1,59,64.8534627840494,1,60,64.8534627840494,1,61,64.8534627840494,1,62,64.8534627840494,1,63,64.8534627840494,1,64,64.8534627840494,1,65,64.8534627840494,1,66,64.8534627840494,1,67,64.8534627840494,1,68,64.8534627840494,1,69,64.8534627840494,1,70,64.8534627840494,1,71,64.8534627840494,1,72,64.8534627840494,1,73,64.8534627840494,1,74,64.8534627840494,1,75,64.8534627840494,1,76,64.8534627840494,1,77,64.8534627840494,1,78,64.8534627840494,1,79,64.8534627840494,1,80,64.8534627840494,1,81
65.3164552781392,0,0,65.3164552781392,1,1,65.3164552781392,1,2,65.3164552781392,1,3,65.3164552781392,1,4,65.3164552781392,1,5,65.3164552781392,1,6,65.3164552781392,1,7,65.3164552781392,1,8,65.3164552781392,1,9,65.3164552781392,1,10,65.3164552781392,1,11,65.3164552781392,1,12,65.3164552781392,1,13,65.3164552781392,1,14,65.3164552781392,1,15,65.3164552781392,1,16,65.3164552781392,1,17,65.3164552781392,1,18,65.3164552781392,1,19,65.3164552781392,1,20,65.3164552781392,1,21,65.3164552781392,1,22,65.3164552781392,1,23,65.3164552781392,1,24,65.3164552781392,1,25,65.3164552781392,1,26,65.3164552781392,1,27,65.3164552781392,1,28,65.3164552781392,1,29,65.3164552781392,1,30,65.3164552781392,1,31,65.3164552781392,1,32,65.3164552781392,1,33,65.3164552781392,1,34,65.3164552781392,1,35,65.3164552781392,1,36,65.3164552781392,1,37,65.3164552781392,1,38,65.3164552781392,1,39,65.3164552781392,1,40,65.3164552781392,1,41,65.3164552781392,1,42,65.3164552781392,1,43,65.3164552781392,1,44,65.3164552781392,1,45,65.3164552781392,1,46,65.3164552781392,1,47,65.3164552781392,1,48,65.3164552781392,1,49,65.3164552781392,1,50,65.3164552781392,1,51,65.3164552781392,1,52,65.3164552781392,1,53,65.3164552781392,1,54,65.3164552781392,1,55,65.3164552781392,1,56,65.3164552781392,1,57,65.3164552781392,1,58,65.3164552781392,1,59,65.3164552781392,1,60,65.3164552781392,1,61,65.3164552781392,1,62,65.3164552781392,1,63,65.3164552781392,1,64,65.3164552781392,1,65,65.3164552781392,1,66,65.3164552781392,1,67,65.3164552781392,1,68,65.3164552781392,1,69,65.3164552781392,1,70,65.3164552781392,1,71,65.3164552781392,1,72,65.3164552781392,1,73,65.3164552781392,1,74,65.3164552781392,1,75,65.3164552781392,1,76,65.3164552781392,1,77,65.3164552781392,1,78,65.3164552781392,1,79,65.3164552781392,1,80,65.3164552781392,1,81
65.8087245328188,0,0,65.8087245328188,1,1,65.8087245328188,1,2,65.8087245328188,1,3,65.8087245328188,1,4,65.8087245328188,1,5,65.8087245328188,1,6,65.8087245328188,1,7,65.8087245328188,1,8,65.8087245328188,1,9,65.8087245328188,1,10,65.8087245328188,1,11,65.8087245328188,1,12,65.8087245328188,1,13,65.8087245328188,1,14,65.8087245328188,1,15,65.8087245328188,1,16,65.8087245328188,1,17,65.8087245328188,1,18,65.8087245328188,1,19,65.8087245328188,1,20,65.8087245328188,1,21,65.8087245328188,1,22,65.8087245328188,1,23,65.8087245328188,1,24,65.8087245328188,1,25,65.8087245328188,1,26,65.8087245328188,1,27,65.8087245328188,1,28,65.8087245328188,1,29,65.8087245328188,1,30,65.8087245328188,1,31,65.8087245328188,1,32,65.8087245328188,1,33,65.8087245328188,1,34,65.8087245328188,1,35,65.8087245328188,1,36,65.8087245328188,1,37,65.8087245328188,1,38,65.8087245328188,1,39,65.8087245328188,1,40,65.8087245328188,1,41,65.8087245328188,1,42,65.8087245328188,1,43,65.8087245328188,1,44,65.8087245328188,1,45,65.8087245328188,1,46,65.8087245328188,1,47,65.8087245328188,1,48,65.8087245328188,1,49,65.8087245328188,1,50,65.8087245328188,1,51,65.8087245328188,1,52,65.8087245328188,1,53,65.8087245328188,1,54,65.8087245328188,1,55,65.8087245328188,1,56,65.8087245328188,1,57,65.8087245328188,1,58,65.8087245328188,1,59,65.8087245328188,1,60,65.8087245328188,1,61,65.8087245328188,1,62,65.8087245328188,1,63,65.8087245328188,1,64,65.8087245328188,1,65,65.8087245328188,1,66,65.8087245328188,1,67,65.8087245328188,1,68,65.8087245328188,1,69,65.8087245328188,1,70,65.8087245328188,1,71,65.8087245328188,1,72,65.8087245328188,1,73,65.8087245328188,1,74,65.8087245328188,1,75,65.8087245328188,1,76,65.8087245328188,1,77,65.8087245328188,1,78,65.8087245328188,1,79,65.8087245328188,1,80,65.8087245328188,1,81
66.3262543363045,0,0,66.3262543363045,1,1,66.3262543363045,1,2,66.3262543363045,1,3,66.3262543363045,1,4,66.3262543363045,1,5,66.3262543363045,1,6,66.3262543363045,1,7,66.3262543363045,1,8,66.3262543363045,1,9,66.3262543363045,1,10,66.3262543363045,1,11,66.3262543363045,1,12,66.3262543363045,1,13,66.3262543363045,1,14,66.3262543363045,1,15,66.3262543363045,1,16,66.3262543363045,1,17,66.3262543363045,1,18,66.3262543363045,1,19,66.3262543363045,1,20,66.3262543363045,1,21,66.3262543363045,1,22,66.3262543363045,1,23,66.3262543363045,1,24,66.3262543363045,1,25,66.3262543363045,1,26,66.3262543363045,1,27,66.3262543363045,1,28,66.3262543363045,1,29,66.3262543363045,1,30,66.3262543363045,1,31,66.3262543363045,1,32,66.3262543363045,1,33,66.3262543363045,1,34,66.3262543363045,1,35,66.3262543363045,1,36,66.3262543363045,1,37,66.3262543363045,1,38,66.3262543363045,1,39,66.3262543363045,1,40,66.3262543363045,1,41,66.3262543363045,1,42,66.3262543363045,1,43,66.3262543363045,1,44,66.3262543363045,1,45,66.3262543363045,1,46,66.3262543363045,1,47,66.3262543363045,1,48,66.3262543363045,1,49,66.3262543363045,1,50,66.3262543363045,1,51,66.3262543363045,1,52,66.3262543363045,1,53,66.3262543363045,1,54,66.3262543363045,1,55,66.3262543363045,1,56,66.3262543363045,1,57,66.3262543363045,1,58,66.3262543363045,1,59,66.3262543363045,1,60,66.3262543363045,1,61,66.3262543363045,1,62,66.3262543363045,1,63,66.3262543363045,1,64,66.3262543363045,1,65,66.3262543363045,1,66,66.3262543363045,1,67,66.3262543363045,1,68,66.3262543363045,1,69,66.3262543363045,1,70,66.3262543363045,1,71,66.3262543363045,1,72,66.3262543363045,1,73,66.3262543363045,1,74,66.3262543363045,1,75,66.3262543363045,1,76,66.3262543363045,1,77,66.3262543363045,1,78,66.3262543363045,1,79,66.3262543363045,1,80,66.3262543363045,1,81
66.8587694749941,0,0,66.8587694749941,1,1,66.8587694749941,1,2,66.8587694749941,1,3,66.8587694749941,1,4,66.8587694749941,1,5,66.8587694749941,1,6,66.8587694749941,1,7,66.8587694749941,1,8,66.8587694749941,1,9,66.8587694749941,1,10,66.8587694749941,1,11,66.8587694749941,1,12,66.8587694749941,1,13,66.8587694749941,1,14,66.8587694749941,1,15,66.8587694749941,1,16,66.8587694749941,1,17,66.8587694749941,1,18,66.8587694749941,1,19,66.8587694749941,1,20,66.8587694749941,1,21,66.8587694749941,1,22,66.8587694749941,1,23,66.8587694749941,1,24,66.8587694749941,1,25,66.8587694749941,1,26,66.8587694749941,1,27,66.8587694749941,1,28,66.8587694749941,1,29,66.8587694749941,1,30,66.8587694749941,1,31,66.8587694749941,1,32,66.8587694749941,1,33,66.8587694749941,1,34,66.8587694749941,1,35,66.8587694749941,1,36,66.8587694749941,1,37,66.8587694749941,1,38,66.8587694749941,1,39,66.8587694749941,1,40,66.8587694749941,1,41,66.8587694749941,1,42,66.8587694749941,1,43,66.8587694749941,1,44,66.8587694749941,1,45,66.8587694749941,1,46,66.8587694749941,1,47,66.8587694749941,1,48,66.8587694749941,1,49,66.8587694749941,1,50,66.8587694749941,1,51,66.8587694749941,1,52,66.8587694749941,1,53,66.8587694749941,1,54,66.8587694749941,1,55,66.8587694749941,1,56,66.8587694749941,1,57,66.8587694749941,1,58,66.8587694749941,1,59,66.8587694749941,1,60,66.8587694749941,1,61,66.8587694749941,1,62,66.8587694749941,1,63,66.8587694749941,1,64,66.8587694749941,1,65,66.8587694749941,1,66,66.8587694749941,1,67,66.8587694749941,1,68,66.8587694749941,1,69,66.8587694749941,1,70,66.8587694749941,1,71,66.8587694749941,1,72,66.8587694749941,1,73,66.8587694749941,1,74,66.8587694749941,1,75,66.8587694749941,1,76,66.8587694749941,1,77,66.8587694749941,1,78,66.8587694749941,1,79,66.8587694749941,1,80,66.8587694749941,1,81
