"All ages","0-14","15-54","55-64","65+","55+","<55","15-24","25-54"
42.9716737451202,0.937581377722802,20.4757284429088,52.9232611044599,127.283541148245,97.2512044327578,16.0541250492312,12.4419423061244,22.7406690696437
42.9716737451202,0.937581377722802,20.4757284429088,52.9232611044599,127.283541148245,97.2512044327578,16.0541250492312,12.4419423061244,22.7406690696437
42.9716737451202,0.937581377722802,20.4757284429088,52.9232611044599,127.283541148245,97.2512044327578,16.0541250492312,12.4419423061244,22.7406690696437
42.9716737451202,0.937581377722802,20.4757284429088,52.9232611044599,127.283541148245,97.2512044327578,16.0541250492312,12.4419423061244,22.7406690696437
42.9716737451202,0.937581377722802,20.4757284429088,52.9232611044599,127.283541148245,97.2512044327578,16.0541250492312,12.4419423061244,22.7406690696437
42.9716737451202,0.937581377722802,20.4757284429088,52.9232611044599,127.283541148245,97.2512044327578,16.0541250492312,12.4419423061244,22.7406690696437
42.9716737451202,0.937581377722802,20.4757284429088,52.9232611044599,127.283541148245,97.2512044327578,16.0541250492312,12.4419423061244,22.7406690696437
42.9716737451202,0.937581377722802,20.4757284429088,52.9232611044599,127.283541148245,97.2512044327578,16.0541250492312,12.4419423061244,22.7406690696437
42.9716737451202,0.937581377722802,20.4757284429088,52.9232611044599,127.283541148245,97.2512044327578,16.0541250492312,12.4419423061244,22.7406690696437
42.9716737451202,0.937581377722802,20.4757284429088,52.9232611044599,127.283541148245,97.2512044327578,16.0541250492312,12.4419423061244,22.7406690696437
34.7425209696611,0.784934209150713,16.15729761386,42.7171612186186,103.97388326776,79.2341711806838,12.6784410173457,9.65092482516572,17.9916168242821
34.3392423628146,0.743655978411703,15.7431765297157,42.2634592170599,103.355101408918,78.6822440466294,12.3486981080095,9.35592269324338,17.5439119775832
33.471887434215,0.659528108340542,14.8432475493116,41.2998692686006,102.037030630185,77.507652940158,11.6333920526419,8.69933657040761,16.5753767541064
32.473071075788,0.600245924315393,13.7698847603824,40.2260668359903,100.563709506763,76.1959172836489,10.7895228612885,7.72891260327674,15.4729918906811
24.4341238154952,0.510529071023011,9.53751596637883,30.5188109993237,77.6078588182818,58.5907248886182,7.49465960903352,5.08394168589828,10.7930940191021
24.542713049805,0.519381375945758,9.59009629813564,30.6182287428133,77.9455765134189,58.832204024986,7.53734404987483,5.1505337390594,10.8417240833282
24.542713049805,0.519381375945758,9.59009629813564,30.6182287428133,77.9455765134189,58.832204024986,7.53734404987483,5.1505337390594,10.8417240833282
24.542713049805,0.519381375945758,9.59009629813564,30.6182287428133,77.9455765134189,58.832204024986,7.53734404987483,5.1505337390594,10.8417240833282
24.542713049805,0.519381375945758,9.59009629813564,30.6182287428133,77.9455765134189,58.832204024986,7.53734404987483,5.1505337390594,10.8417240833282
26.8480839278024,0.645696360241241,12.1846269748988,32.9011064219159,81.179435054536,61.6816169677632,9.57330181343811,7.11024267397229,13.6152287809952
26.2405370816509,0.574492067977985,11.5665348409021,32.2243092848876,80.2344254254275,60.8452109395716,9.07897565004923,6.67515370002542,12.9455418990742
24.9715998049844,0.438165688932549,10.2675024690184,30.8326864545734,78.2579843633493,59.1054307447894,8.04307281814961,5.73761953465376,11.5445919307459
23.5529092011536,0.353837441369773,8.76663565662788,29.3325519756833,76.0863840691725,57.2053482142691,6.86277745851393,4.37582630482865,10.0045156291376
10.1176281474428,0.230859710486306,3.08635382728808,12.8275161431231,34.2478759317004,25.597593702501,2.44014152468431,1.20490157738219,3.61678247498724
10.3695503610173,0.242149726737664,3.20131630269909,13.0759401543735,35.0447258701098,26.1729702810526,2.53164241488106,1.29129102786842,3.7398004038238
10.3695503610173,0.242149726737664,3.20131630269909,13.0759401543735,35.0447258701098,26.1729702810526,2.53164241488106,1.29129102786842,3.7398004038238
10.3695503610173,0.242149726737664,3.20131630269909,13.0759401543735,35.0447258701098,26.1729702810526,2.53164241488106,1.29129102786842,3.7398004038238
10.3695503610173,0.242149726737664,3.20131630269909,13.0759401543735,35.0447258701098,26.1729702810526,2.53164241488106,1.29129102786842,3.7398004038238
40.0971205584173,0.825316277721816,17.4414573534724,49.8297050763751,122.860199279972,93.3650378433405,13.6811253337908,10.0344371482046,19.5296938020177
39.8834079320378,0.798628919369487,17.217452123438,49.5518602173615,122.573462887541,93.0819374002174,13.5017756852367,9.88733863529104,19.284005722732
39.4495442196228,0.747017061698476,16.7505637269693,48.9977275277769,122.014501127039,92.5249994869605,13.1288689546295,9.56986796469922,18.774991257331
38.9713681189742,0.720016581095617,16.1949454895113,48.4260368966678,121.456705668349,91.9616435541229,12.6928813597118,8.98959623493636,18.2263227016808
36.1127354480042,0.683966134413721,13.1611825455517,45.3495165426482,117.043151835034,88.0881108252643,10.3375184047876,6.71456813628529,14.9786521574508
36.1209799191544,0.692436222096266,13.1757788359134,45.3478013677672,117.041347641735,88.0863425839984,10.3507283010808,6.78809967457339,14.9766330563254
36.1209799191544,0.692436222096266,13.1757788359134,45.3478013677672,117.041347641735,88.0863425839984,10.3507283010808,6.78809967457339,14.9766330563254
36.1209799191544,0.692436222096266,13.1757788359134,45.3478013677672,117.041347641735,88.0863425839984,10.3507283010808,6.78809967457339,14.9766330563254
36.1209799191544,0.692436222096266,13.1757788359134,45.3478013677672,117.041347641735,88.0863425839984,10.3507283010808,6.78809967457339,14.9766330563254
33.3843557183693,0.731730325560972,14.7367077308611,41.2575974170155,101.848603893877,77.3777971214749,11.5673000051327,8.51894148116888,16.4896602997154
32.9270625796013,0.680369011104385,14.2728264964242,40.7249845257116,101.147836295675,76.7451402718516,11.1967763836483,8.19688874604975,15.9857926576114
31.9751431963168,0.580431735923936,13.293271571784,39.6359472983539,99.70723794187,75.4468628170761,10.416286718198,7.4976407862187,14.9272100705401
30.911489618943,0.518575972192131,12.147048260641,38.4723172559608,98.1592870483716,74.0543714691349,9.51546332121923,6.42231718754242,13.7609972025565
22.2749758519496,0.429072809851515,7.30287867849291,28.178132172894,74.1784389358834,55.6010797179954,5.74730049562892,3.33140361778142,8.42253929316364
22.4034696094494,0.440239075604488,7.36937297612722,28.304846488525,74.5601929853417,55.8798352206276,5.80127377056632,3.42174865462755,8.48230945608277
22.4034696094494,0.440239075604488,7.36937297612722,28.304846488525,74.5601929853417,55.8798352206276,5.80127377056632,3.42174865462755,8.48230945608277
22.4034696094494,0.440239075604488,7.36937297612722,28.304846488525,74.5601929853417,55.8798352206276,5.80127377056632,3.42174865462755,8.48230945608277
22.4034696094494,0.440239075604488,7.36937297612722,28.304846488525,74.5601929853417,55.8798352206276,5.80127377056632,3.42174865462755,8.48230945608277
26.8211623561456,0.64418376395127,12.1727155905834,32.8564446483474,81.1057924254069,61.619680059799,9.56374374114379,7.10105934608569,13.602548291447
26.2033984085762,0.572937916909028,11.5500502656183,32.1626783112582,80.1325812438953,60.759608754068,9.065869919581,6.66271541147315,12.9279165732989
24.9192605646553,0.437471023811265,10.2445448893295,30.7456398284956,78.1127323612838,58.9836861314383,8.02515345708037,5.72097558630475,11.5198543754208
23.4912415412639,0.353386463034136,8.74123071972284,29.2293339259702,75.9111132374672,57.0591757892986,6.84301972955662,4.35990928606561,9.97643580718608
10.1016650509881,0.230859710486306,3.08095409501287,12.7989630432237,34.200582116062,25.5578680361335,2.43596377826664,1.20245257493822,3.61055085785596
10.3695503610173,0.242149726737664,3.20131630269909,13.0759401543735,35.0447258701098,26.1729702810526,2.53164241488106,1.29129102786842,3.7398004038238
10.3695503610173,0.242149726737664,3.20131630269909,13.0759401543735,35.0447258701098,26.1729702810526,2.53164241488106,1.29129102786842,3.7398004038238
10.3695503610173,0.242149726737664,3.20131630269909,13.0759401543735,35.0447258701098,26.1729702810526,2.53164241488106,1.29129102786842,3.7398004038238
10.3695503610173,0.242149726737664,3.20131630269909,13.0759401543735,35.0447258701098,26.1729702810526,2.53164241488106,1.29129102786842,3.7398004038238
37.3435755459717,0.718116725800252,14.5537991361183,46.8844300465736,118.561170968207,89.6128584533122,11.4227042182242,7.74275860468812,16.4740112525973
36.9923102736951,0.669225910429678,14.1969530973113,46.4243587900081,118.066303030593,89.1321293662046,11.1355523504469,7.51850513357688,16.0797824900219
36.3060460264892,0.578671537415458,13.4809863495106,45.5455124036267,117.131500129645,88.2200637087953,10.5611230958304,7.04919802501883,15.2942738748298
35.5767577504008,0.539294641839616,12.6495014688526,44.6830226327238,116.23128900018,87.3351824122325,9.90889845660061,6.14130495833909,14.4843291758808
30.8240450711175,0.490380216610715,7.76882673436051,39.7184537304235,108.355965700748,80.6354763701744,6.12167696070132,2.51090684364055,9.25116891212974
30.8350350318812,0.504760172266472,7.79098494169835,39.7127004138517,108.346475644065,80.6274954629552,6.14207490979362,2.63470774371534,9.24467144314738
30.8350350318812,0.504760172266472,7.79098494169835,39.7127004138517,108.346475644065,80.6274954629552,6.14207490979362,2.63470774371534,9.24467144314738
30.8350350318812,0.504760172266472,7.79098494169835,39.7127004138517,108.346475644065,80.6274954629552,6.14207490979362,2.63470774371534,9.24467144314738
30.8350350318812,0.504760172266472,7.79098494169835,39.7127004138517,108.346475644065,80.6274954629552,6.14207490979362,2.63470774371534,9.24467144314738
32.0549845376848,0.679762032818275,13.3509063448454,39.833327378031,99.7531317750388,75.5534447312033,10.4833539881826,7.41480106237872,15.0244504959689
31.5602118046398,0.619319556720607,12.8568688628175,39.2427039512492,98.9878200738656,74.8588957570657,10.0874436994611,7.08090571283699,14.4852633311776
30.5599111939845,0.506117298403792,11.8405534251227,38.0744641205121,97.4623336652239,73.4780450489142,9.27551079439799,6.37178815630322,13.3823387905294
29.4721736621603,0.444257371565321,10.671000202243,36.8720454138479,95.8798038499733,72.0492852033389,8.35663610947796,5.23671368547737,12.2030639134969
20.3963111253189,0.358528169541844,5.40975321483293,26.183608774693,71.0316882398276,52.9197362033158,4.26663566636934,1.8504107908893,6.41322209119537
20.5421904395039,0.37157000103952,5.48778914543679,26.3345504070813,71.453355859706,53.2320708002658,4.32996310654391,1.9600265275415,6.48235487376888
20.5421904395039,0.37157000103952,5.48778914543679,26.3345504070813,71.453355859706,53.2320708002658,4.32996310654391,1.9600265275415,6.48235487376888
20.5421904395039,0.37157000103952,5.48778914543679,26.3345504070813,71.453355859706,53.2320708002658,4.32996310654391,1.9600265275415,6.48235487376888
20.5421904395039,0.37157000103952,5.48778914543679,26.3345504070813,71.453355859706,53.2320708002658,4.32996310654391,1.9600265275415,6.48235487376888
26.7942055529735,0.642671319450785,12.1607852158661,32.8117291035395,81.0320575400367,61.5576664382647,9.55417101042974,7.09186614549563,13.5898462409692
26.1661871111562,0.571383589698388,11.5335279427786,32.1009366232331,80.0305435197309,60.6738464769691,9.05273494416502,6.65025779404265,12.9102483072539
24.8667685750262,0.436774948286998,10.2215136431052,30.6583615050516,77.9670583105176,58.8615963427075,8.00717678139963,5.7042958671241,11.4950324697905
23.4293566305963,0.352933995126932,8.71573369766474,29.1257858136496,75.7352089057099,56.9124924045958,6.8231904176705,4.34395324088491,9.94824894148484
10.0856391362983,0.230859710486306,3.07553665666349,12.7703079386987,34.153085901594,25.5179805135888,2.43177233274609,1.19999921002745,3.60429777275243
10.3695503610173,0.242149726737664,3.20131630269909,13.0759401543735,35.0447258701098,26.1729702810526,2.53164241488106,1.29129102786842,3.7398004038238
10.3695503610173,0.242149726737664,3.20131630269909,13.0759401543735,35.0447258701098,26.1729702810526,2.53164241488106,1.29129102786842,3.7398004038238
10.3695503610173,0.242149726737664,3.20131630269909,13.0759401543735,35.0447258701098,26.1729702810526,2.53164241488106,1.29129102786842,3.7398004038238
10.3695503610173,0.242149726737664,3.20131630269909,13.0759401543735,35.0447258701098,26.1729702810526,2.53164241488106,1.29129102786842,3.7398004038238
