"","","","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count"
1933.56116055367,0,0,1933.56116055367,1,1,1933.56116055367,1,2,1933.56116055367,1,3,1933.56116055367,1,4,1933.56116055367,1,5,1933.56116055367,1,6,1933.56116055367,1,7,1933.56116055367,1,8,1933.56116055367,1,9,1933.56116055367,1,10,1933.56116055367,1,11,1933.56116055367,1,12,1933.56116055367,1,13,1933.56116055367,1,14,1933.56116055367,1,15,1933.56116055367,1,16,1933.56116055367,1,17,1933.56116055367,1,18,1933.56116055367,1,19,1933.56116055367,1,20,1933.56116055367,1,21,1933.56116055367,1,22,1933.56116055367,1,23,1933.56116055367,1,24,1933.56116055367,1,25,1933.56116055367,1,26,1933.56116055367,1,27,1933.56116055367,1,28,1933.56116055367,1,29,1933.56116055367,1,30,1933.56116055367,1,31,1933.56116055367,1,32,1933.56116055367,1,33,1933.56116055367,1,34,1933.56116055367,1,35,1933.56116055367,1,36,1933.56116055367,1,37,1933.56116055367,1,38,1933.56116055367,1,39,1933.56116055367,1,40,1933.56116055367,1,41,1933.56116055367,1,42,1933.56116055367,1,43,1933.56116055367,1,44,1933.56116055367,1,45,1933.56116055367,1,46,1933.56116055367,1,47,1933.56116055367,1,48,1933.56116055367,1,49,1933.56116055367,1,50,1933.56116055367,1,51,1933.56116055367,1,52,1933.56116055367,1,53,1933.56116055367,1,54,1933.56116055367,1,55,1933.56116055367,1,56,1933.56116055367,1,57,1933.56116055367,1,58,1933.56116055367,1,59,1933.56116055367,1,60,1933.56116055367,1,61,1933.56116055367,1,62,1933.56116055367,1,63,1933.56116055367,1,64,1933.56116055367,1,65,1933.56116055367,1,66,1933.56116055367,1,67,1933.56116055367,1,68,1933.56116055367,1,69,1933.56116055367,1,70,1933.56116055367,1,71,1933.56116055367,1,72,1933.56116055367,1,73,1933.56116055367,1,74,1933.56116055367,1,75,1933.56116055367,1,76,1933.56116055367,1,77,1933.56116055367,1,78,1933.56116055367,1,79,1933.56116055367,1,80,1933.56116055367,1,81
1949.34742002584,0,0,1949.34742002584,1,1,1949.34742002584,1,2,1949.34742002584,1,3,1949.34742002584,1,4,1949.34742002584,1,5,1949.34742002584,1,6,1949.34742002584,1,7,1949.34742002584,1,8,1949.34742002584,1,9,1949.34742002584,1,10,1949.34742002584,1,11,1949.34742002584,1,12,1949.34742002584,1,13,1949.34742002584,1,14,1949.34742002584,1,15,1949.34742002584,1,16,1949.34742002584,1,17,1949.34742002584,1,18,1949.34742002584,1,19,1949.34742002584,1,20,1949.34742002584,1,21,1949.34742002584,1,22,1949.34742002584,1,23,1949.34742002584,1,24,1949.34742002584,1,25,1949.34742002584,1,26,1949.34742002584,1,27,1949.34742002584,1,28,1949.34742002584,1,29,1949.34742002584,1,30,1949.34742002584,1,31,1949.34742002584,1,32,1949.34742002584,1,33,1949.34742002584,1,34,1949.34742002584,1,35,1949.34742002584,1,36,1949.34742002584,1,37,1949.34742002584,1,38,1949.34742002584,1,39,1949.34742002584,1,40,1949.34742002584,1,41,1949.34742002584,1,42,1949.34742002584,1,43,1949.34742002584,1,44,1949.34742002584,1,45,1949.34742002584,1,46,1949.34742002584,1,47,1949.34742002584,1,48,1949.34742002584,1,49,1949.34742002584,1,50,1949.34742002584,1,51,1949.34742002584,1,52,1949.34742002584,1,53,1949.34742002584,1,54,1949.34742002584,1,55,1949.34742002584,1,56,1949.34742002584,1,57,1949.34742002584,1,58,1949.34742002584,1,59,1949.34742002584,1,60,1949.34742002584,1,61,1949.34742002584,1,62,1949.34742002584,1,63,1949.34742002584,1,64,1949.34742002584,1,65,1949.34742002584,1,66,1949.34742002584,1,67,1949.34742002584,1,68,1949.34742002584,1,69,1949.34742002584,1,70,1949.34742002584,1,71,1949.34742002584,1,72,1949.34742002584,1,73,1949.34742002584,1,74,1949.34742002584,1,75,1949.34742002584,1,76,1949.34742002584,1,77,1949.34742002584,1,78,1949.34742002584,1,79,1949.34742002584,1,80,1949.34742002584,1,81
1964.81379610399,0,0,1964.81379610399,1,1,1964.81379610399,1,2,1964.81379610399,1,3,1964.81379610399,1,4,1964.81379610399,1,5,1964.81379610399,1,6,1964.81379610399,1,7,1964.81379610399,1,8,1964.81379610399,1,9,1964.81379610399,1,10,1964.81379610399,1,11,1964.81379610399,1,12,1964.81379610399,1,13,1964.81379610399,1,14,1964.81379610399,1,15,1964.81379610399,1,16,1964.81379610399,1,17,1964.81379610399,1,18,1964.81379610399,1,19,1964.81379610399,1,20,1964.81379610399,1,21,1964.81379610399,1,22,1964.81379610399,1,23,1964.81379610399,1,24,1964.81379610399,1,25,1964.81379610399,1,26,1964.81379610399,1,27,1964.81379610399,1,28,1964.81379610399,1,29,1964.81379610399,1,30,1964.81379610399,1,31,1964.81379610399,1,32,1964.81379610399,1,33,1964.81379610399,1,34,1964.81379610399,1,35,1964.81379610399,1,36,1964.81379610399,1,37,1964.81379610399,1,38,1964.81379610399,1,39,1964.81379610399,1,40,1964.81379610399,1,41,1964.81379610399,1,42,1964.81379610399,1,43,1964.81379610399,1,44,1964.81379610399,1,45,1964.81379610399,1,46,1964.81379610399,1,47,1964.81379610399,1,48,1964.81379610399,1,49,1964.81379610399,1,50,1964.81379610399,1,51,1964.81379610399,1,52,1964.81379610399,1,53,1964.81379610399,1,54,1964.81379610399,1,55,1964.81379610399,1,56,1964.81379610399,1,57,1964.81379610399,1,58,1964.81379610399,1,59,1964.81379610399,1,60,1964.81379610399,1,61,1964.81379610399,1,62,1964.81379610399,1,63,1964.81379610399,1,64,1964.81379610399,1,65,1964.81379610399,1,66,1964.81379610399,1,67,1964.81379610399,1,68,1964.81379610399,1,69,1964.81379610399,1,70,1964.81379610399,1,71,1964.81379610399,1,72,1964.81379610399,1,73,1964.81379610399,1,74,1964.81379610399,1,75,1964.81379610399,1,76,1964.81379610399,1,77,1964.81379610399,1,78,1964.81379610399,1,79,1964.81379610399,1,80,1964.81379610399,1,81
1979.88475494023,0,0,1979.88475494023,1,1,1979.88475494023,1,2,1979.88475494023,1,3,1979.88475494023,1,4,1979.88475494023,1,5,1979.88475494023,1,6,1979.88475494023,1,7,1979.88475494023,1,8,1979.88475494023,1,9,1979.88475494023,1,10,1979.88475494023,1,11,1979.88475494023,1,12,1979.88475494023,1,13,1979.88475494023,1,14,1979.88475494023,1,15,1979.88475494023,1,16,1979.88475494023,1,17,1979.88475494023,1,18,1979.88475494023,1,19,1979.88475494023,1,20,1979.88475494023,1,21,1979.88475494023,1,22,1979.88475494023,1,23,1979.88475494023,1,24,1979.88475494023,1,25,1979.88475494023,1,26,1979.88475494023,1,27,1979.88475494023,1,28,1979.88475494023,1,29,1979.88475494023,1,30,1979.88475494023,1,31,1979.88475494023,1,32,1979.88475494023,1,33,1979.88475494023,1,34,1979.88475494023,1,35,1979.88475494023,1,36,1979.88475494023,1,37,1979.88475494023,1,38,1979.88475494023,1,39,1979.88475494023,1,40,1979.88475494023,1,41,1979.88475494023,1,42,1979.88475494023,1,43,1979.88475494023,1,44,1979.88475494023,1,45,1979.88475494023,1,46,1979.88475494023,1,47,1979.88475494023,1,48,1979.88475494023,1,49,1979.88475494023,1,50,1979.88475494023,1,51,1979.88475494023,1,52,1979.88475494023,1,53,1979.88475494023,1,54,1979.88475494023,1,55,1979.88475494023,1,56,1979.88475494023,1,57,1979.88475494023,1,58,1979.88475494023,1,59,1979.88475494023,1,60,1979.88475494023,1,61,1979.88475494023,1,62,1979.88475494023,1,63,1979.88475494023,1,64,1979.88475494023,1,65,1979.88475494023,1,66,1979.88475494023,1,67,1979.88475494023,1,68,1979.88475494023,1,69,1979.88475494023,1,70,1979.88475494023,1,71,1979.88475494023,1,72,1979.88475494023,1,73,1979.88475494023,1,74,1979.88475494023,1,75,1979.88475494023,1,76,1979.88475494023,1,77,1979.88475494023,1,78,1979.88475494023,1,79,1979.88475494023,1,80,1979.88475494023,1,81
1994.56153743389,0,0,1994.56153743389,1,1,1994.56153743389,1,2,1994.56153743389,1,3,1994.56153743389,1,4,1994.56153743389,1,5,1994.56153743389,1,6,1994.56153743389,1,7,1994.56153743389,1,8,1994.56153743389,1,9,1994.56153743389,1,10,1994.56153743389,1,11,1994.56153743389,1,12,1994.56153743389,1,13,1994.56153743389,1,14,1994.56153743389,1,15,1994.56153743389,1,16,1994.56153743389,1,17,1994.56153743389,1,18,1994.56153743389,1,19,1994.56153743389,1,20,1994.56153743389,1,21,1994.56153743389,1,22,1994.56153743389,1,23,1994.56153743389,1,24,1994.56153743389,1,25,1994.56153743389,1,26,1994.56153743389,1,27,1994.56153743389,1,28,1994.56153743389,1,29,1994.56153743389,1,30,1994.56153743389,1,31,1994.56153743389,1,32,1994.56153743389,1,33,1994.56153743389,1,34,1994.56153743389,1,35,1994.56153743389,1,36,1994.56153743389,1,37,1994.56153743389,1,38,1994.56153743389,1,39,1994.56153743389,1,40,1994.56153743389,1,41,1994.56153743389,1,42,1994.56153743389,1,43,1994.56153743389,1,44,1994.56153743389,1,45,1994.56153743389,1,46,1994.56153743389,1,47,1994.56153743389,1,48,1994.56153743389,1,49,1994.56153743389,1,50,1994.56153743389,1,51,1994.56153743389,1,52,1994.56153743389,1,53,1994.56153743389,1,54,1994.56153743389,1,55,1994.56153743389,1,56,1994.56153743389,1,57,1994.56153743389,1,58,1994.56153743389,1,59,1994.56153743389,1,60,1994.56153743389,1,61,1994.56153743389,1,62,1994.56153743389,1,63,1994.56153743389,1,64,1994.56153743389,1,65,1994.56153743389,1,66,1994.56153743389,1,67,1994.56153743389,1,68,1994.56153743389,1,69,1994.56153743389,1,70,1994.56153743389,1,71,1994.56153743389,1,72,1994.56153743389,1,73,1994.56153743389,1,74,1994.56153743389,1,75,1994.56153743389,1,76,1994.56153743389,1,77,1994.56153743389,1,78,1994.56153743389,1,79,1994.56153743389,1,80,1994.56153743389,1,81
2008.9796174619,0,0,2008.9796174619,1,1,2008.9796174619,1,2,2008.9796174619,1,3,2008.9796174619,1,4,2008.9796174619,1,5,2008.9796174619,1,6,2008.9796174619,1,7,2008.9796174619,1,8,2008.9796174619,1,9,2008.9796174619,1,10,2008.9796174619,1,11,2008.9796174619,1,12,2008.9796174619,1,13,2008.9796174619,1,14,2008.9796174619,1,15,2008.9796174619,1,16,2008.9796174619,1,17,2008.9796174619,1,18,2008.9796174619,1,19,2008.9796174619,1,20,2008.9796174619,1,21,2008.9796174619,1,22,2008.9796174619,1,23,2008.9796174619,1,24,2008.9796174619,1,25,2008.9796174619,1,26,2008.9796174619,1,27,2008.9796174619,1,28,2008.9796174619,1,29,2008.9796174619,1,30,2008.9796174619,1,31,2008.9796174619,1,32,2008.9796174619,1,33,2008.9796174619,1,34,2008.9796174619,1,35,2008.9796174619,1,36,2008.9796174619,1,37,2008.9796174619,1,38,2008.9796174619,1,39,2008.9796174619,1,40,2008.9796174619,1,41,2008.9796174619,1,42,2008.9796174619,1,43,2008.9796174619,1,44,2008.9796174619,1,45,2008.9796174619,1,46,2008.9796174619,1,47,2008.9796174619,1,48,2008.9796174619,1,49,2008.9796174619,1,50,2008.9796174619,1,51,2008.9796174619,1,52,2008.9796174619,1,53,2008.9796174619,1,54,2008.9796174619,1,55,2008.9796174619,1,56,2008.9796174619,1,57,2008.9796174619,1,58,2008.9796174619,1,59,2008.9796174619,1,60,2008.9796174619,1,61,2008.9796174619,1,62,2008.9796174619,1,63,2008.9796174619,1,64,2008.9796174619,1,65,2008.9796174619,1,66,2008.9796174619,1,67,2008.9796174619,1,68,2008.9796174619,1,69,2008.9796174619,1,70,2008.9796174619,1,71,2008.9796174619,1,72,2008.9796174619,1,73,2008.9796174619,1,74,2008.9796174619,1,75,2008.9796174619,1,76,2008.9796174619,1,77,2008.9796174619,1,78,2008.9796174619,1,79,2008.9796174619,1,80,2008.9796174619,1,81
2023.42801665485,0,0,2023.42801665485,1,1,2023.42801665485,1,2,2023.42801665485,1,3,2023.42801665485,1,4,2023.42801665485,1,5,2023.42801665485,1,6,2023.42801665485,1,7,2023.42801665485,1,8,2023.42801665485,1,9,2023.42801665485,1,10,2023.42801665485,1,11,2023.42801665485,1,12,2023.42801665485,1,13,2023.42801665485,1,14,2023.42801665485,1,15,2023.42801665485,1,16,2023.42801665485,1,17,2023.42801665485,1,18,2023.42801665485,1,19,2023.42801665485,1,20,2023.42801665485,1,21,2023.42801665485,1,22,2023.42801665485,1,23,2023.42801665485,1,24,2023.42801665485,1,25,2023.42801665485,1,26,2023.42801665485,1,27,2023.42801665485,1,28,2023.42801665485,1,29,2023.42801665485,1,30,2023.42801665485,1,31,2023.42801665485,1,32,2023.42801665485,1,33,2023.42801665485,1,34,2023.42801665485,1,35,2023.42801665485,1,36,2023.42801665485,1,37,2023.42801665485,1,38,2023.42801665485,1,39,2023.42801665485,1,40,2023.42801665485,1,41,2023.42801665485,1,42,2023.42801665485,1,43,2023.42801665485,1,44,2023.42801665485,1,45,2023.42801665485,1,46,2023.42801665485,1,47,2023.42801665485,1,48,2023.42801665485,1,49,2023.42801665485,1,50,2023.42801665485,1,51,2023.42801665485,1,52,2023.42801665485,1,53,2023.42801665485,1,54,2023.42801665485,1,55,2023.42801665485,1,56,2023.42801665485,1,57,2023.42801665485,1,58,2023.42801665485,1,59,2023.42801665485,1,60,2023.42801665485,1,61,2023.42801665485,1,62,2023.42801665485,1,63,2023.42801665485,1,64,2023.42801665485,1,65,2023.42801665485,1,66,2023.42801665485,1,67,2023.42801665485,1,68,2023.42801665485,1,69,2023.42801665485,1,70,2023.42801665485,1,71,2023.42801665485,1,72,2023.42801665485,1,73,2023.42801665485,1,74,2023.42801665485,1,75,2023.42801665485,1,76,2023.42801665485,1,77,2023.42801665485,1,78,2023.42801665485,1,79,2023.42801665485,1,80,2023.42801665485,1,81
2038.26947878238,0,0,2038.26947878238,1,1,2038.26947878238,1,2,2038.26947878238,1,3,2038.26947878238,1,4,2038.26947878238,1,5,2038.26947878238,1,6,2038.26947878238,1,7,2038.26947878238,1,8,2038.26947878238,1,9,2038.26947878238,1,10,2038.26947878238,1,11,2038.26947878238,1,12,2038.26947878238,1,13,2038.26947878238,1,14,2038.26947878238,1,15,2038.26947878238,1,16,2038.26947878238,1,17,2038.26947878238,1,18,2038.26947878238,1,19,2038.26947878238,1,20,2038.26947878238,1,21,2038.26947878238,1,22,2038.26947878238,1,23,2038.26947878238,1,24,2038.26947878238,1,25,2038.26947878238,1,26,2038.26947878238,1,27,2038.26947878238,1,28,2038.26947878238,1,29,2038.26947878238,1,30,2038.26947878238,1,31,2038.26947878238,1,32,2038.26947878238,1,33,2038.26947878238,1,34,2038.26947878238,1,35,2038.26947878238,1,36,2038.26947878238,1,37,2038.26947878238,1,38,2038.26947878238,1,39,2038.26947878238,1,40,2038.26947878238,1,41,2038.26947878238,1,42,2038.26947878238,1,43,2038.26947878238,1,44,2038.26947878238,1,45,2038.26947878238,1,46,2038.26947878238,1,47,2038.26947878238,1,48,2038.26947878238,1,49,2038.26947878238,1,50,2038.26947878238,1,51,2038.26947878238,1,52,2038.26947878238,1,53,2038.26947878238,1,54,2038.26947878238,1,55,2038.26947878238,1,56,2038.26947878238,1,57,2038.26947878238,1,58,2038.26947878238,1,59,2038.26947878238,1,60,2038.26947878238,1,61,2038.26947878238,1,62,2038.26947878238,1,63,2038.26947878238,1,64,2038.26947878238,1,65,2038.26947878238,1,66,2038.26947878238,1,67,2038.26947878238,1,68,2038.26947878238,1,69,2038.26947878238,1,70,2038.26947878238,1,71,2038.26947878238,1,72,2038.26947878238,1,73,2038.26947878238,1,74,2038.26947878238,1,75,2038.26947878238,1,76,2038.26947878238,1,77,2038.26947878238,1,78,2038.26947878238,1,79,2038.26947878238,1,80,2038.26947878238,1,81
2053.82555421952,0,0,2053.82555421952,1,1,2053.82555421952,1,2,2053.82555421952,1,3,2053.82555421952,1,4,2053.82555421952,1,5,2053.82555421952,1,6,2053.82555421952,1,7,2053.82555421952,1,8,2053.82555421952,1,9,2053.82555421952,1,10,2053.82555421952,1,11,2053.82555421952,1,12,2053.82555421952,1,13,2053.82555421952,1,14,2053.82555421952,1,15,2053.82555421952,1,16,2053.82555421952,1,17,2053.82555421952,1,18,2053.82555421952,1,19,2053.82555421952,1,20,2053.82555421952,1,21,2053.82555421952,1,22,2053.82555421952,1,23,2053.82555421952,1,24,2053.82555421952,1,25,2053.82555421952,1,26,2053.82555421952,1,27,2053.82555421952,1,28,2053.82555421952,1,29,2053.82555421952,1,30,2053.82555421952,1,31,2053.82555421952,1,32,2053.82555421952,1,33,2053.82555421952,1,34,2053.82555421952,1,35,2053.82555421952,1,36,2053.82555421952,1,37,2053.82555421952,1,38,2053.82555421952,1,39,2053.82555421952,1,40,2053.82555421952,1,41,2053.82555421952,1,42,2053.82555421952,1,43,2053.82555421952,1,44,2053.82555421952,1,45,2053.82555421952,1,46,2053.82555421952,1,47,2053.82555421952,1,48,2053.82555421952,1,49,2053.82555421952,1,50,2053.82555421952,1,51,2053.82555421952,1,52,2053.82555421952,1,53,2053.82555421952,1,54,2053.82555421952,1,55,2053.82555421952,1,56,2053.82555421952,1,57,2053.82555421952,1,58,2053.82555421952,1,59,2053.82555421952,1,60,2053.82555421952,1,61,2053.82555421952,1,62,2053.82555421952,1,63,2053.82555421952,1,64,2053.82555421952,1,65,2053.82555421952,1,66,2053.82555421952,1,67,2053.82555421952,1,68,2053.82555421952,1,69,2053.82555421952,1,70,2053.82555421952,1,71,2053.82555421952,1,72,2053.82555421952,1,73,2053.82555421952,1,74,2053.82555421952,1,75,2053.82555421952,1,76,2053.82555421952,1,77,2053.82555421952,1,78,2053.82555421952,1,79,2053.82555421952,1,80,2053.82555421952,1,81
2070.44128332726,0,0,2070.44128332726,1,1,2070.44128332726,1,2,2070.44128332726,1,3,2070.44128332726,1,4,2070.44128332726,1,5,2070.44128332726,1,6,2070.44128332726,1,7,2070.44128332726,1,8,2070.44128332726,1,9,2070.44128332726,1,10,2070.44128332726,1,11,2070.44128332726,1,12,2070.44128332726,1,13,2070.44128332726,1,14,2070.44128332726,1,15,2070.44128332726,1,16,2070.44128332726,1,17,2070.44128332726,1,18,2070.44128332726,1,19,2070.44128332726,1,20,2070.44128332726,1,21,2070.44128332726,1,22,2070.44128332726,1,23,2070.44128332726,1,24,2070.44128332726,1,25,2070.44128332726,1,26,2070.44128332726,1,27,2070.44128332726,1,28,2070.44128332726,1,29,2070.44128332726,1,30,2070.44128332726,1,31,2070.44128332726,1,32,2070.44128332726,1,33,2070.44128332726,1,34,2070.44128332726,1,35,2070.44128332726,1,36,2070.44128332726,1,37,2070.44128332726,1,38,2070.44128332726,1,39,2070.44128332726,1,40,2070.44128332726,1,41,2070.44128332726,1,42,2070.44128332726,1,43,2070.44128332726,1,44,2070.44128332726,1,45,2070.44128332726,1,46,2070.44128332726,1,47,2070.44128332726,1,48,2070.44128332726,1,49,2070.44128332726,1,50,2070.44128332726,1,51,2070.44128332726,1,52,2070.44128332726,1,53,2070.44128332726,1,54,2070.44128332726,1,55,2070.44128332726,1,56,2070.44128332726,1,57,2070.44128332726,1,58,2070.44128332726,1,59,2070.44128332726,1,60,2070.44128332726,1,61,2070.44128332726,1,62,2070.44128332726,1,63,2070.44128332726,1,64,2070.44128332726,1,65,2070.44128332726,1,66,2070.44128332726,1,67,2070.44128332726,1,68,2070.44128332726,1,69,2070.44128332726,1,70,2070.44128332726,1,71,2070.44128332726,1,72,2070.44128332726,1,73,2070.44128332726,1,74,2070.44128332726,1,75,2070.44128332726,1,76,2070.44128332726,1,77,2070.44128332726,1,78,2070.44128332726,1,79,2070.44128332726,1,80,2070.44128332726,1,81
2088.63700285422,0,0,2088.63700285422,1,1,2088.63700285422,1,2,2088.63700285422,1,3,2088.63700285422,1,4,2088.63700285422,1,5,2088.63700285422,1,6,2088.63700285422,1,7,2088.63700285422,1,8,2088.63700285422,1,9,2088.63700285422,1,10,2088.63700285422,1,11,2088.63700285422,1,12,2088.63700285422,1,13,2088.63700285422,1,14,2088.63700285422,1,15,2088.63700285422,1,16,2088.63700285422,1,17,2088.63700285422,1,18,2088.63700285422,1,19,2088.63700285422,1,20,2088.63700285422,1,21,2088.63700285422,1,22,2088.63700285422,1,23,2088.63700285422,1,24,2088.63700285422,1,25,2088.63700285422,1,26,2088.63700285422,1,27,2088.63700285422,1,28,2088.63700285422,1,29,2088.63700285422,1,30,2088.63700285422,1,31,2088.63700285422,1,32,2088.63700285422,1,33,2088.63700285422,1,34,2088.63700285422,1,35,2088.63700285422,1,36,2088.63700285422,1,37,2088.63700285422,1,38,2088.63700285422,1,39,2088.63700285422,1,40,2088.63700285422,1,41,2088.63700285422,1,42,2088.63700285422,1,43,2088.63700285422,1,44,2088.63700285422,1,45,2088.63700285422,1,46,2088.63700285422,1,47,2088.63700285422,1,48,2088.63700285422,1,49,2088.63700285422,1,50,2088.63700285422,1,51,2088.63700285422,1,52,2088.63700285422,1,53,2088.63700285422,1,54,2088.63700285422,1,55,2088.63700285422,1,56,2088.63700285422,1,57,2088.63700285422,1,58,2088.63700285422,1,59,2088.63700285422,1,60,2088.63700285422,1,61,2088.63700285422,1,62,2088.63700285422,1,63,2088.63700285422,1,64,2088.63700285422,1,65,2088.63700285422,1,66,2088.63700285422,1,67,2088.63700285422,1,68,2088.63700285422,1,69,2088.63700285422,1,70,2088.63700285422,1,71,2088.63700285422,1,72,2088.63700285422,1,73,2088.63700285422,1,74,2088.63700285422,1,75,2088.63700285422,1,76,2088.63700285422,1,77,2088.63700285422,1,78,2088.63700285422,1,79,2088.63700285422,1,80,2088.63700285422,1,81
2109.0495651992,0,0,2109.0495651992,1,1,2109.0495651992,1,2,2109.0495651992,1,3,2109.0495651992,1,4,2109.0495651992,1,5,2109.0495651992,1,6,2109.0495651992,1,7,2109.0495651992,1,8,2109.0495651992,1,9,2109.0495651992,1,10,2109.0495651992,1,11,2109.0495651992,1,12,2109.0495651992,1,13,2109.0495651992,1,14,2109.0495651992,1,15,2109.0495651992,1,16,2109.0495651992,1,17,2109.0495651992,1,18,2109.0495651992,1,19,2109.0495651992,1,20,2109.0495651992,1,21,2109.0495651992,1,22,2109.0495651992,1,23,2109.0495651992,1,24,2109.0495651992,1,25,2109.0495651992,1,26,2109.0495651992,1,27,2109.0495651992,1,28,2109.0495651992,1,29,2109.0495651992,1,30,2109.0495651992,1,31,2109.0495651992,1,32,2109.0495651992,1,33,2109.0495651992,1,34,2109.0495651992,1,35,2109.0495651992,1,36,2109.0495651992,1,37,2109.0495651992,1,38,2109.0495651992,1,39,2109.0495651992,1,40,2109.0495651992,1,41,2109.0495651992,1,42,2109.0495651992,1,43,2109.0495651992,1,44,2109.0495651992,1,45,2109.0495651992,1,46,2109.0495651992,1,47,2109.0495651992,1,48,2109.0495651992,1,49,2109.0495651992,1,50,2109.0495651992,1,51,2109.0495651992,1,52,2109.0495651992,1,53,2109.0495651992,1,54,2109.0495651992,1,55,2109.0495651992,1,56,2109.0495651992,1,57,2109.0495651992,1,58,2109.0495651992,1,59,2109.0495651992,1,60,2109.0495651992,1,61,2109.0495651992,1,62,2109.0495651992,1,63,2109.0495651992,1,64,2109.0495651992,1,65,2109.0495651992,1,66,2109.0495651992,1,67,2109.0495651992,1,68,2109.0495651992,1,69,2109.0495651992,1,70,2109.0495651992,1,71,2109.0495651992,1,72,2109.0495651992,1,73,2109.0495651992,1,74,2109.0495651992,1,75,2109.0495651992,1,76,2109.0495651992,1,77,2109.0495651992,1,78,2109.0495651992,1,79,2109.0495651992,1,80,2109.0495651992,1,81
2132.37299619774,0,0,2132.37299619774,1,1,2132.37299619774,1,2,2132.37299619774,1,3,2132.37299619774,1,4,2132.37299619774,1,5,2132.37299619774,1,6,2132.37299619774,1,7,2132.37299619774,1,8,2132.37299619774,1,9,2132.37299619774,1,10,2132.37299619774,1,11,2132.37299619774,1,12,2132.37299619774,1,13,2132.37299619774,1,14,2132.37299619774,1,15,2132.37299619774,1,16,2132.37299619774,1,17,2132.37299619774,1,18,2132.37299619774,1,19,2132.37299619774,1,20,2132.37299619774,1,21,2132.37299619774,1,22,2132.37299619774,1,23,2132.37299619774,1,24,2132.37299619774,1,25,2132.37299619774,1,26,2132.37299619774,1,27,2132.37299619774,1,28,2132.37299619774,1,29,2132.37299619774,1,30,2132.37299619774,1,31,2132.37299619774,1,32,2132.37299619774,1,33,2132.37299619774,1,34,2132.37299619774,1,35,2132.37299619774,1,36,2132.37299619774,1,37,2132.37299619774,1,38,2132.37299619774,1,39,2132.37299619774,1,40,2132.37299619774,1,41,2132.37299619774,1,42,2132.37299619774,1,43,2132.37299619774,1,44,2132.37299619774,1,45,2132.37299619774,1,46,2132.37299619774,1,47,2132.37299619774,1,48,2132.37299619774,1,49,2132.37299619774,1,50,2132.37299619774,1,51,2132.37299619774,1,52,2132.37299619774,1,53,2132.37299619774,1,54,2132.37299619774,1,55,2132.37299619774,1,56,2132.37299619774,1,57,2132.37299619774,1,58,2132.37299619774,1,59,2132.37299619774,1,60,2132.37299619774,1,61,2132.37299619774,1,62,2132.37299619774,1,63,2132.37299619774,1,64,2132.37299619774,1,65,2132.37299619774,1,66,2132.37299619774,1,67,2132.37299619774,1,68,2132.37299619774,1,69,2132.37299619774,1,70,2132.37299619774,1,71,2132.37299619774,1,72,2132.37299619774,1,73,2132.37299619774,1,74,2132.37299619774,1,75,2132.37299619774,1,76,2132.37299619774,1,77,2132.37299619774,1,78,2132.37299619774,1,79,2132.37299619774,1,80,2132.37299619774,1,81
