"All ages","0-14","15-54","55-64","65+","55+","<55","15-24","25-54","vx"
"27.2469417049032","0.360917463921728","7.27582334564269","24.6301097268775","80.3473680453449","62.0010749239921","5.46239657582719","4.52824710437517","8.08745746909454","PPI _ 0.5 _ 0 _ 5"
"25.7959829176447","0.346391911041274","6.0317631756335","23.0943337276881","77.6785879581944","59.7054417378494","4.54078173611094","3.88639266703232","6.66550496969877","PPI _ 0.5 _ 0 _ 7"
"25.4071876113832","0.330571569529647","5.76291138897301","22.5444347810122","76.9252669415715","59.0192016768038","4.33828834954642","3.89706244634667","6.31408190247158","PPI _ 0.5 _ 0 _ 10"
"25.5115407884173","0.330531067939718","5.99772145239413","22.5394196939103","76.9195114181173","59.0136902466569","4.5115093761952","2.85264567207821","6.92677460010078","PPI _ 0.5 _ 0 _ 15"
"25.3044705867926","0.327847011615751","5.56593292839679","22.4920656857877","76.9008730182376","58.9855967257393","4.19225293174225","2.57723569835828","6.44879184907332","PPI _ 0.5 _ 0 _ 20"
"25.186452226506","0.323996358917855","5.31185957960192","22.4861650483975","76.8953432862362","58.9799449045619","4.00380009441964","2.73442781520023","6.07323096012454","PPI _ 0.5 _ 0 _ 25"
"25.2215993367177","0.327933443268376","5.39026757042101","22.4845526675291","76.8920916764395","58.9772330463336","4.0626782041521","2.89692015930481","6.12680049701226","PPI _ 0.5 _ 0 _ 100"
"28.387668694644","0.369353898501695","8.38298393059917","25.9831098352181","82.1477427989741","63.654443461534","6.2814172596196","5.10539221088713","9.35118526239282","PPI _ 0.5 _ 0.5 _ 2"
"27.5062368508692","0.320346243900746","7.62928981948898","24.955026685812","80.5937292483844","62.2738561176656","5.71252859328445","4.60774763515018","8.52185281452425","PPI _ 0.5 _ 0.5 _ 3"
"20.9429487359601","0.236127031216426","4.78313604443661","18.7036346231633","63.3119475565962","48.6243498734651","3.59069067635808","2.99043447683199","5.3126985733338","PPI _ 0.5 _ 0.5 _ 5"
"15.6951447064855","0.209675575284854","3.12327505113189","13.8000579845511","48.3418963708653","36.9689955575704","2.35918946368139","2.20593630502425","3.39425569713177","PPI _ 0.5 _ 0.5 _ 7"
"15.1054085066718","0.17509967588454","2.71110157896629","13.1561869982101","47.1194736051465","35.9373833911576","2.04604096430442","2.01657049441892","2.91626481147329","PPI _ 0.5 _ 0.5 _ 10"
"15.2568194534385","0.175582419997962","2.96268158517003","13.1921406779669","47.2459560045021","36.0340571007559","2.23177136856189","1.08246932695312","3.51809285137215","PPI _ 0.5 _ 0.5 _ 15"
"15.0392218479708","0.173795875832399","2.5719666480107","13.1339677862296","47.1192626995169","35.9299199241842","1.94305201878444","0.842768486967885","3.08276857361837","PPI _ 0.5 _ 0.5 _ 20"
"15.0187222931332","0.171166518178627","2.3755241558072","13.2728249960031","47.3181010239305","36.1090075752943","1.7974365572767","0.994570054243406","2.78345542229937","PPI _ 0.5 _ 0.5 _ 25"
"15.1832469099467","0.175382275150712","2.4869703725195","13.4387170649788","47.6750599067358","36.4030594700819","1.88076183848272","1.14541807578607","2.8832624193386","PPI _ 0.5 _ 0.5 _ 100"
"27.3445642517286","0.316689032213043","7.52324206733213","24.8446005165266","80.2099101084999","61.9802374894796","5.63333290868743","4.52737339238594","8.40822101547697","PPI _ 0.5 _ 1 _ 2"
"26.0019407170421","0.248407359985875","6.39837730272459","23.3523481249586","77.7617774910622","59.8472735614798","4.78555806408507","3.77009464636485","7.17476998040749","PPI _ 0.5 _ 1 _ 3"
"15.3689188059702","0.139551140035595","2.88711063299908","13.610147337498","47.6294411915372","36.42893380119","2.16656932005054","1.78867273835823","3.21158744997728","PPI _ 0.5 _ 1 _ 5"
"6.97318217772918","0.109360526137868","1.243259913321","6.02459256383366","21.7717685669124","16.5873589128827","0.945897750459673","1.06151963266581","1.29694560702502","PPI _ 0.5 _ 1 _ 7"
"6.4669810942018","0.0673401155531893","0.890848048071523","5.55879160034341","20.6853563683802","15.7055153592498","0.674885484268239","0.762179507462811","0.92885640513049","PPI _ 0.5 _ 1 _ 10"
"6.62452161935076","0.0680816348455724","1.0688388804332","5.61943625095193","20.9523701197221","15.9045865430769","0.806393212768234","0.214083549278459","1.32133140340778","PPI _ 0.5 _ 1 _ 15"
"6.44611381756858","0.0677660979814735","0.834178156939019","5.56058047626247","20.7029350588335","15.7178882241146","0.633188833766099","0.0760639094974569","1.05812314411002","PPI _ 0.5 _ 1 _ 20"
"6.60865885688102","0.067976733193754","0.758865891644216","5.84896161410581","21.3222270279689","16.2282375592982","0.577682225609248","0.169054337976829","0.933094698303008","PPI _ 0.5 _ 1 _ 25"
"6.92250035704935","0.0708216182729355","0.877125498731134","6.18413570845716","22.1626326230804","16.9023147243546","0.665674658588718","0.26419726735104","1.0581829121657","PPI _ 0.5 _ 1 _ 100"
"28.7770251547718","0.382606252145299","8.70240024219781","26.2173896238022","82.9720503764519","64.2841354622937","6.52054256125368","5.36892374332661","9.68710974753687","PPI _ 1 _ 0 _ 2"
"28.1177769685089","0.340891459063696","8.12449995019413","25.3301916763373","81.896233451174","63.2705277247361","6.08325873183786","5.01544432442725","9.04291409775378","PPI _ 1 _ 0 _ 3"
"24.8043415977365","0.270382536592673","5.20672793818347","21.7627507330072","75.989527881373","58.1342452333827","3.91218007636233","3.31078832015706","5.76678656000617","PPI _ 1 _ 0 _ 5"
"22.3651641133173","0.249268796220471","3.22130669364862","19.2930564313388","71.2601730922164","54.1490613676015","2.44189602115855","2.29496313003575","3.49494710243965","PPI _ 1 _ 0 _ 7"
"21.888780665615","0.229762532219672","2.968337303398","18.6106024534556","70.2071547260367","53.2182222584212","2.25015280112737","2.40027876010428","3.1361405548168","PPI _ 1 _ 0 _ 10"
"22.0574985453297","0.229793555719745","3.34558426817222","18.6068693100798","70.1998471078875","53.2120919672512","2.52847596398471","0.73115635723409","4.11788041456223","PPI _ 1 _ 0 _ 15"
"21.7541039726619","0.226509825102122","2.69382052894753","18.5735702308595","70.1879558822028","53.1931521679534","2.04677454416707","0.32614464341065","3.39322653452484","PPI _ 1 _ 0 _ 20"
"21.5674968709825","0.220136433254338","2.29461327883289","18.5652233323749","70.1744691090457","53.1813579122553","1.75058697432435","0.578779747910327","2.80146652099077","PPI _ 1 _ 0 _ 25"
"21.6207358947022","0.226519246365006","2.41741225073099","18.5606123429606","70.1632763792852","53.1723323183227","1.84285610310312","0.836947023269057","2.88427801027012","PPI _ 1 _ 0 _ 100"
"28.001584863226","0.34834577342166","8.08875658137294","25.4452855924605","81.4469463748014","63.0073661955576","6.05884276026772","4.93434833404892","9.02056868118101","PPI _ 1 _ 0.5 _ 2"
"26.9795256664076","0.292873362773485","7.22836059927942","24.2253936536155","79.6341274348751","61.3900518642089","5.40953945163616","4.37400993821842","8.0715342717738","PPI _ 1 _ 0.5 _ 3"
"19.9596483941784","0.202300559319749","4.00160773221716","17.5283326716113","61.4762306927407","47.0061627656281","3.0052470601168","2.52844363897747","4.43677848029194","PPI _ 1 _ 0.5 _ 5"
"14.5059321636886","0.176000130479496","2.18482644416447","12.4907596873074","46.0505642183365","35.0010727775945","1.65801648429471","1.65889188421888","2.34018653402528","PPI _ 1 _ 0.5 _ 7"
"14.0090657961352","0.144646009939138","1.88666738065473","11.9283135799975","44.9454585952545","34.0749587730351","1.42982695244393","1.56006429873457","1.98314515523563","PPI _ 1 _ 0.5 _ 10"
"14.1789156333255","0.145130968010468","2.17075104873404","11.9691977302735","45.0838350422379","34.1812336272943","1.63953768197167","0.45977505064209","2.67616923924707","PPI _ 1 _ 0.5 _ 15"
"13.9341330087164","0.143350146308707","1.72583769031251","11.9123417681788","44.9464053558708","34.0703276744633","1.31083465027099","0.188680020588825","2.17991031157015","PPI _ 1 _ 0.5 _ 20"
"13.9198465205289","0.14019423511555","1.50041006747015","12.0859532216149","45.2034041000732","34.2998692869727","1.14369717226184","0.361116352391365","1.83695463822328","PPI _ 1 _ 0.5 _ 25"
"14.117896642864","0.145062815667694","1.63289175351236","12.2949964103315","45.6315760421758","34.6558956403383","1.24271266915736","0.538933283773628","1.95604440391956","PPI _ 1 _ 0.5 _ 100"
"27.2324029547776","0.314929022234549","7.48192049219029","24.6803836375006","79.9301104613285","61.7385015347387","5.60238633088519","4.50495706452612","8.36131481977119","PPI _ 1 _ 1 _ 2"
"25.8547205029959","0.24663608752116","6.34682130012869","23.1359143919763","77.3899258901289","59.5266017971253","4.74705804979949","3.74368320863207","7.11578627660488","PPI _ 1 _ 1 _ 3"
"15.2501790208858","0.138623046529369","2.85054272393008","13.4308566911352","47.3227538212275","36.1641957809997","2.13934788353639","1.77085571393485","3.16948055192126","PPI _ 1 _ 1 _ 5"
"6.91685880163498","0.108654229647198","1.22542025308515","5.93953498074556","21.627339148494","16.4624784458892","0.93255127375691","1.04986988453908","1.27727745888685","PPI _ 1 _ 1 _ 7"
"6.4085255837635","0.0668694710882554","0.874254737893241","5.46885039366249","20.5327538558646","15.5735426589476","0.662520297505198","0.752885342107011","0.910106945935416","PPI _ 1 _ 1 _ 10"
"6.56864238082606","0.0676461697843514","1.04898791220202","5.53582543720326","20.812321480836","15.7831185715777","0.791633904451873","0.211923347203376","1.29625462677389","PPI _ 1 _ 1 _ 15"
"6.38878567013573","0.0674475258818588","0.817499238196993","5.47202546473367","20.5540719601791","15.588879518457","0.620800368338528","0.0756702032323059","1.03663361528105","PPI _ 1 _ 1 _ 20"
"6.58076879123727","0.067976733193754","0.753610324683253","5.80314975429563","21.2460341215161","16.1620464674272","0.573804915749924","0.169054337976829","0.926286650461956","PPI _ 1 _ 1 _ 25"
"6.92250035704935","0.0708216182729355","0.877125498731134","6.18413570845716","22.1626326230804","16.9023147243546","0.665674658588718","0.26419726735104","1.0581829121657","PPI _ 1 _ 1 _ 100"
