"All ages","0-14","15-54","55-64","65+","15-59","60+","55+","<55","15-24","25-54"
1.33785129525911,0.054725405347643,0.164956818400841,0.495471292862169,5.96050676973605,0.191117298082149,4.67053849216338,3.75330978894313,0.140010768582516,0.0603618759726053,0.194444948956372
1.33785129525911,0.054725405347643,0.164956818400841,0.495471292862169,5.96050676973606,0.191117298082149,4.67053849216338,3.75330978894313,0.140010768582516,0.0603618759726053,0.194444948956372
1.33785129525911,0.054725405347643,0.164956818400841,0.495471292862169,5.96050676973606,0.191117298082149,4.67053849216338,3.75330978894313,0.140010768582516,0.0603618759726053,0.194444948956372
1.33785129525911,0.054725405347643,0.164956818400841,0.495471292862169,5.96050676973606,0.191117298082149,4.67053849216337,3.75330978894313,0.140010768582516,0.0603618759726052,0.194444948956372
1.33785129525911,0.054725405347643,0.164956818400841,0.495471292862169,5.96050676973606,0.191117298082149,4.67053849216338,3.75330978894313,0.140010768582516,0.0603618759726053,0.194444948956372
1.33785129525911,0.054725405347643,0.164956818400841,0.495471292862169,5.96050676973605,0.191117298082149,4.67053849216337,3.75330978894313,0.140010768582516,0.0603618759726052,0.194444948956372
1.33785129525911,0.054725405347643,0.164956818400841,0.495471292862169,5.96050676973606,0.191117298082149,4.67053849216338,3.75330978894313,0.140010768582516,0.0603618759726052,0.194444948956372
1.33785129525911,0.054725405347643,0.164956818400841,0.495471292862169,5.96050676973606,0.191117298082149,4.67053849216338,3.75330978894313,0.140010768582516,0.0603618759726052,0.194444948956372
1.33785129525911,0.054725405347643,0.164956818400841,0.495471292862169,5.96050676973606,0.191117298082149,4.67053849216338,3.75330978894313,0.140010768582516,0.0603618759726052,0.194444948956372
1.33785129525911,0.054725405347643,0.164956818400841,0.495471292862169,5.96050676973606,0.191117298082149,4.67053849216338,3.75330978894313,0.140010768582516,0.0603618759726052,0.194444948956372
1.27991878214107,0.0482435149583807,0.152631588533855,0.472946369570985,5.71970643758212,0.178042170956543,4.48143662586561,3.6007008961424,0.129007951179289,0.0559408531994914,0.179891273623196
1.24739521698984,0.0453629193877838,0.146128846405559,0.460009052630547,5.58306528858999,0.171129047705078,4.37387969287487,3.51403536512108,0.123324933191458,0.0533942906386235,0.172273165401968
1.17312921670219,0.0406798238270989,0.132307166242744,0.429442125194611,5.26764792254459,0.156367831957144,4.12488880437993,3.31368473617252,0.111571383226018,0.047542876500175,0.156204436611883
1.08305263221259,0.0377687439479788,0.117114328256387,0.39020604853721,4.88036871388163,0.139559168722986,3.81884256311912,3.06698413281482,0.0991579849368957,0.0395182983626492,0.138990666759197
0.924354162892282,0.0360659274661939,0.0948731233564107,0.315025512382518,4.18777702684109,0.112319755507341,3.27234907995202,2.62374807238185,0.0815647342588497,0.0282328907042484,0.113660732651074
0.924354162892282,0.0360659274661939,0.0948731233564107,0.315025512382518,4.18777702684109,0.112319755507341,3.27234907995202,2.62374807238185,0.0815647342588497,0.0282328907042484,0.113660732651074
0.924354162892282,0.0360659274661939,0.0948731233564107,0.315025512382518,4.18777702684109,0.112319755507341,3.27234907995202,2.62374807238185,0.0815647342588497,0.0282328907042484,0.113660732651074
0.924354162892282,0.0360659274661939,0.0948731233564107,0.315025512382518,4.18777702684109,0.112319755507341,3.27234907995202,2.62374807238185,0.0815647342588497,0.0282328907042484,0.113660732651074
0.924354162892282,0.0360659274661939,0.0948731233564107,0.315025512382518,4.18777702684109,0.112319755507341,3.27234907995202,2.62374807238185,0.0815647342588497,0.0282328907042484,0.113660732651074
1.22366249780688,0.0422873216453196,0.1409967262945,0.451502020219569,5.48445945117634,0.165687628355996,4.29684252850736,3.45183547253757,0.118658230584526,0.0517510082162509,0.166157431100755
1.16105950778909,0.0371348303312315,0.12903021405538,0.427228916438601,5.21929037719923,0.152942314249525,4.08832337451333,3.28398350936947,0.108233787849412,0.0470347231055416,0.152146867103161
1.02055108028749,0.0293219776611586,0.104924481168546,0.371388121257153,4.61506996495712,0.127083286298491,3.61198742973239,2.90127273783349,0.0878152443762464,0.0367733592072856,0.124138019558548
0.852838361420855,0.0249332438086555,0.0803410989902421,0.301047488944504,3.88173581830955,0.0994508358967111,3.03333029832207,2.43571307098078,0.0678020249950937,0.0241012872037133,0.0961965213259286
0.560637772316279,0.0224908196912452,0.0478083536326416,0.166694727072395,2.58129838237569,0.0573387230606937,2.00861913677807,1.60619790338334,0.0420788717162709,0.00918669387878555,0.058696769618835
0.560637772316279,0.0224908196912452,0.0478083536326416,0.166694727072395,2.58129838237569,0.0573387230606937,2.00861913677807,1.60619790338334,0.0420788717162709,0.00918669387878555,0.058696769618835
0.560637772316279,0.0224908196912452,0.0478083536326416,0.166694727072395,2.58129838237569,0.0573387230606937,2.00861913677807,1.60619790338334,0.0420788717162709,0.00918669387878555,0.058696769618835
0.560637772316279,0.0224908196912452,0.0478083536326416,0.166694727072395,2.58129838237569,0.0573387230606937,2.00861913677807,1.60619790338334,0.0420788717162709,0.00918669387878555,0.058696769618835
0.560637772316279,0.0224908196912452,0.0478083536326416,0.166694727072395,2.58129838237569,0.0573387230606937,2.00861913677807,1.60619790338334,0.0420788717162709,0.00918669387878555,0.058696769618835
1.31816614177128,0.0504924842719126,0.157488929282469,0.483393710928354,5.89183333945518,0.183286500591772,4.61511440214211,3.70750196249706,0.133274994390422,0.0579904935921529,0.185540190683645
1.30796844877012,0.0487195692332439,0.153441745992427,0.477033677903101,5.85647674051497,0.17906417040757,4.58653439733357,3.68385964656815,0.12974250032147,0.0565412448971307,0.180760569859984
1.28645394309391,0.04609953460333,0.144477095045927,0.463506749831496,5.78222121308607,0.16976065054171,4.52648371548605,3.63413617514571,0.122213686576373,0.0529169234995938,0.170290322356986
1.26269107681768,0.0448199427021273,0.13374506329234,0.44869855835534,5.70106270468648,0.158694919556669,4.46100812679385,3.57977846413131,0.113620804441126,0.0465592482028757,0.158325034608054
1.22509309484045,0.044130581533392,0.115934288530539,0.426105697412003,5.57325087444195,0.14036838045091,4.35849103920574,3.49446383740118,0.0996847064169527,0.0349536261884544,0.1387648603027
1.22509309484045,0.044130581533392,0.115934288530539,0.426105697412003,5.57325087444195,0.14036838045091,4.35849103920574,3.49446383740118,0.0996847064169527,0.0349536261884544,0.1387648603027
1.22509309484045,0.044130581533392,0.115934288530539,0.426105697412003,5.57325087444195,0.14036838045091,4.35849103920574,3.49446383740118,0.0996847064169527,0.0349536261884544,0.1387648603027
1.22509309484045,0.044130581533392,0.115934288530539,0.426105697412003,5.57325087444195,0.14036838045091,4.35849103920574,3.49446383740118,0.0996847064169527,0.0349536261884544,0.1387648603027
1.22509309484045,0.044130581533392,0.115934288530539,0.426105697412003,5.57325087444195,0.14036838045091,4.35849103920574,3.49446383740118,0.0996847064169527,0.0349536261884544,0.1387648603027
1.27019642353978,0.0462443643957395,0.149066000158326,0.467033583665054,5.68536385655934,0.174292178113497,4.45374541577941,3.57784395867917,0.125796866811874,0.0547919994609817,0.17564433151756
1.23318846647771,0.0426620420008723,0.140846453960499,0.451340310404173,5.53292421782828,0.165582955405599,4.33343926140729,3.48064856747466,0.118626765445201,0.0516277163827836,0.165999555373537
1.15045197130389,0.0371632497593055,0.123632319556907,0.415581726722846,5.18766090879813,0.147291717816661,4.06038286620946,3.26041030635311,0.104063898391901,0.0444079272488351,0.145967728664596
1.05222697356187,0.034073038530158,0.104911117608935,0.371512048344659,4.77179582993906,0.126843067373206,3.73138819784089,2.99471668772562,0.0888800846910123,0.0342827793805436,0.124823062868446
0.882405009670773,0.0323369904922245,0.0776287648995146,0.290308274174187,4.04022253177139,0.0944553675577336,3.1538523719788,2.52580862669473,0.0673789997071928,0.0196841850778401,0.0939648271605604
0.882405009670773,0.0323369904922245,0.0776287648995146,0.290308274174187,4.04022253177139,0.0944553675577336,3.15385237197881,2.52580862669473,0.0673789997071928,0.0196841850778401,0.0939648271605604
0.882405009670773,0.0323369904922245,0.0776287648995146,0.290308274174187,4.04022253177139,0.0944553675577336,3.15385237197881,2.52580862669473,0.0673789997071928,0.0196841850778401,0.0939648271605604
0.882405009670773,0.0323369904922245,0.0776287648995146,0.290308274174187,4.04022253177139,0.0944553675577336,3.15385237197881,2.52580862669473,0.0673789997071928,0.0196841850778401,0.0939648271605604
0.882405009670773,0.0323369904922245,0.0776287648995146,0.290308274174187,4.04022253177139,0.0944553675577336,3.15385237197881,2.52580862669473,0.0673789997071928,0.0196841850778401,0.0939648271605604
1.22290181284309,0.0422177364586449,0.140908082857054,0.451088079615052,5.48117552162082,0.165574426269385,4.29421924617795,3.44971077402147,0.118573900201628,0.0516826453489401,0.166063070132931
1.1600725441333,0.0370736662853415,0.128912283032224,0.426672575659896,5.21502818765883,0.152790360751798,4.0849144198113,3.28121811359984,0.108128703573216,0.0469475155685114,0.152020274376288
1.01939318762962,0.0293004293364461,0.104782780994682,0.370688828452318,4.61007193991481,0.126892921783271,3.60798648403585,2.89801086145497,0.0877007352332722,0.0366780288109235,0.123983246531877
0.851879830028429,0.0249245503575874,0.0802256529967751,0.300428145565371,3.87761416774449,0.0992837978590184,3.03003440394957,2.43300584035849,0.0677107376519525,0.0240345083204082,0.0960673548270594
0.560637772316279,0.0224908196912452,0.0478083536326416,0.166694727072395,2.58129838237569,0.0573387230606937,2.00861913677807,1.60619790338334,0.0420788717162709,0.00918669387878554,0.058696769618835
0.560637772316279,0.0224908196912452,0.0478083536326416,0.166694727072395,2.58129838237569,0.0573387230606937,2.00861913677807,1.60619790338334,0.0420788717162709,0.00918669387878555,0.058696769618835
0.560637772316279,0.0224908196912452,0.0478083536326416,0.166694727072395,2.58129838237569,0.0573387230606937,2.00861913677807,1.60619790338334,0.0420788717162709,0.00918669387878555,0.058696769618835
0.560637772316279,0.0224908196912452,0.0478083536326416,0.166694727072395,2.58129838237569,0.0573387230606937,2.00861913677807,1.60619790338334,0.0420788717162709,0.00918669387878555,0.058696769618835
0.560637772316279,0.0224908196912452,0.0478083536326416,0.166694727072395,2.58129838237569,0.0573387230606937,2.00861913677807,1.60619790338334,0.0420788717162709,0.00918669387878555,0.058696769618835
1.29912854168514,0.046474274827086,0.150326975415373,0.471807067237109,5.825140320018,0.175775901180731,4.56132863787708,3.66307265336287,0.126824508867062,0.0557230259469793,0.176998326025855
1.27964517918004,0.0431763634405292,0.142691598948933,0.459808645236407,5.75716369694815,0.167809932928845,4.50644494191794,3.61771043876421,0.120170741446333,0.0529918065529128,0.16798031970567
1.23944959561291,0.0385733948537356,0.126310920547424,0.435092719353768,5.61686947338916,0.15080965447805,4.39322240625208,3.52410503819395,0.106455446473759,0.0463708282621605,0.148848100690894
1.19601090716209,0.0366278468406105,0.107365670886728,0.408960601200343,5.46581521476699,0.131276163255732,4.27173730729401,3.42350982664035,0.0913573321002661,0.0351263849429887,0.127731780479666
