"All ages","0-14","15-54","55-64","65+","15-59","60+","55+","<55","15-24","25-54"
0.977947094990671,0.0263820108462886,0.0690602038314617,0.240835994577789,3.52833657392905,0.0797090794983096,2.82281509623876,2.44582964620693,0.0578678573686105,0.0262140869714229,0.0817170009695555
0.977947094990672,0.0263820108462886,0.0690602038314617,0.240835994577789,3.52833657392905,0.0797090794983096,2.82281509623876,2.44582964620693,0.0578678573686104,0.0262140869714229,0.0817170009695555
0.977947094990672,0.0263820108462886,0.0690602038314617,0.240835994577789,3.52833657392905,0.0797090794983096,2.82281509623876,2.44582964620693,0.0578678573686104,0.0262140869714229,0.0817170009695555
0.977947094990671,0.0263820108462886,0.0690602038314617,0.240835994577789,3.52833657392905,0.0797090794983096,2.82281509623876,2.44582964620693,0.0578678573686104,0.0262140869714229,0.0817170009695555
0.977947094990672,0.0263820108462886,0.0690602038314617,0.240835994577789,3.52833657392905,0.0797090794983096,2.82281509623876,2.44582964620693,0.0578678573686105,0.0262140869714229,0.0817170009695555
0.977947094990672,0.0263820108462886,0.0690602038314617,0.240835994577789,3.52833657392905,0.0797090794983096,2.82281509623876,2.44582964620693,0.0578678573686104,0.0262140869714229,0.0817170009695555
0.977947094990672,0.0263820108462886,0.0690602038314617,0.240835994577789,3.52833657392905,0.0797090794983096,2.82281509623876,2.44582964620693,0.0578678573686105,0.0262140869714229,0.0817170009695555
0.977947094990671,0.0263820108462886,0.0690602038314617,0.240835994577789,3.52833657392905,0.0797090794983096,2.82281509623876,2.44582964620693,0.0578678573686105,0.0262140869714229,0.0817170009695555
0.977947094990672,0.0263820108462886,0.0690602038314617,0.240835994577789,3.52833657392905,0.0797090794983096,2.82281509623876,2.44582964620693,0.0578678573686105,0.0262140869714229,0.0817170009695555
0.977947094990671,0.0263820108462886,0.0690602038314617,0.240835994577789,3.52833657392905,0.0797090794983096,2.82281509623876,2.44582964620693,0.0578678573686105,0.0262140869714229,0.0817170009695555
0.873839247668753,0.0217297940264208,0.0561799907349904,0.208101072254723,3.16695922739841,0.0656630621973301,2.53169870870982,2.19269445237026,0.0471454538867942,0.0210026239493037,0.0665714020580811
0.815859198441275,0.0198544108834334,0.0498863117585759,0.190453555426278,2.963443465594,0.0585966917031971,2.36806961715203,2.05039118154961,0.0420104762781965,0.0182497435124028,0.0592317594264656
0.697200703321802,0.0172990157029171,0.0388303587308213,0.155370099968464,2.54246122422335,0.0457007039047519,2.0301810977273,1.75649007563053,0.0331837935852925,0.0138569053953143,0.0462075081737318
0.652737883531743,0.0155478579556638,0.0341402478199179,0.144587222361394,2.38498344785194,0.0406444493713185,1.90428651536406,1.6473276328967,0.0292644240012667,0.0123966128722251,0.0405633014313603
0.568313707530866,0.0128383881135355,0.0271059868541311,0.123780824079908,2.08251102814788,0.032937622360023,1.66205715766959,1.43761237187895,0.0233643362791091,0.00995693807908659,0.0321717961937095
0.569188091343871,0.0128433596213783,0.0273456927164647,0.123818349926459,2.08545257906302,0.0331554212923642,1.66436502530544,1.43959765723439,0.0235424837920105,0.00783598994763875,0.0331088361359154
