"PPI _ 0 _ 0 _ 5","PPI _ 0 _ 0 _ 10","PPI _ 0 _ 0 _ 100","PPI _ 0 _ 0.5 _ 5","PPI _ 0 _ 0.5 _ 10","PPI _ 0 _ 0.5 _ 100","PPI _ 0 _ 1 _ 5","PPI _ 0 _ 1 _ 10","PPI _ 0 _ 1 _ 100","PPI _ 0.5 _ 0 _ 5","PPI _ 0.5 _ 0 _ 10","PPI _ 0.5 _ 0 _ 100","PPI _ 0.5 _ 0.5 _ 5","PPI _ 0.5 _ 0.5 _ 10","PPI _ 0.5 _ 0.5 _ 100","PPI _ 0.5 _ 1 _ 5","PPI _ 0.5 _ 1 _ 10","PPI _ 0.5 _ 1 _ 100","PPI _ 1 _ 0 _ 5","PPI _ 1 _ 0 _ 10","PPI _ 1 _ 0 _ 100","PPI _ 1 _ 0.5 _ 5","PPI _ 1 _ 0.5 _ 10","PPI _ 1 _ 0.5 _ 100","PPI _ 1 _ 1 _ 5","PPI _ 1 _ 1 _ 10","PPI _ 1 _ 1 _ 100","PPI _ 0 _ 0 _ 5","PPI _ 0 _ 0 _ 10","PPI _ 0 _ 0 _ 100","PPI _ 0 _ 0.5 _ 5","PPI _ 0 _ 0.5 _ 10","PPI _ 0 _ 0.5 _ 100","PPI _ 0 _ 1 _ 5","PPI _ 0 _ 1 _ 10","PPI _ 0 _ 1 _ 100","PPI _ 0.5 _ 0 _ 5","PPI _ 0.5 _ 0 _ 10","PPI _ 0.5 _ 0 _ 100","PPI _ 0.5 _ 0.5 _ 5","PPI _ 0.5 _ 0.5 _ 10","PPI _ 0.5 _ 0.5 _ 100","PPI _ 0.5 _ 1 _ 5","PPI _ 0.5 _ 1 _ 10","PPI _ 0.5 _ 1 _ 100","PPI _ 1 _ 0 _ 5","PPI _ 1 _ 0 _ 10","PPI _ 1 _ 0 _ 100","PPI _ 1 _ 0.5 _ 5","PPI _ 1 _ 0.5 _ 10","PPI _ 1 _ 0.5 _ 100","PPI _ 1 _ 1 _ 5","PPI _ 1 _ 1 _ 10","PPI _ 1 _ 1 _ 100"
3.05577532487585,3.05577532487585,3.05577532487585,15.3927587695259,33.4316658525058,33.4316658525058,26.6991294847687,59.6731389334492,59.6731389334492,7.50537423588233,12.7033175815064,12.7033175815064,17.3090393187864,36.988903511451,36.988903511451,26.7179360594382,59.6731389334492,59.6731389334492,11.5752931811849,20.9383829633401,20.9383829633401,19.1416534868759,40.269338047559,40.269338047559,26.7368479318761,59.6731389334492,59.6731389334492,3.05577532487585,3.05577532487585,3.05577532487585,15.3927587695259,33.4316658525058,33.4316658525058,26.6991294847687,59.6731389334492,59.6731389334492,7.50537423588233,12.7033175815064,12.7033175815064,17.3090393187864,36.988903511451,36.988903511451,26.7179360594382,59.6731389334492,59.6731389334492,11.5752931811849,20.9383829633401,20.9383829633401,19.1416534868759,40.269338047559,40.269338047559,26.7368479318761,59.6731389334492,59.6731389334492
41.9969525222117,41.9969525222117,41.9969525222117,52.5070867813968,56.7865113682955,56.7865113682955,61.6407505173125,68.8636782512487,68.8636782512487,47.2620559477092,48.997872679975,48.997872679975,54.7261397359211,59.451043758227,59.451043758227,61.6491673615968,68.8636782512487,68.8636782512487,51.9614474822722,54.9022653085387,54.9022653085387,56.8221482298176,61.8958142707621,61.8958142707621,61.6576171832209,68.8636782512487,68.8636782512487,41.9969525222117,41.9969525222117,41.9969525222117,52.5070867813968,56.7865113682955,56.7865113682955,61.6407505173125,68.8636782512487,68.8636782512487,47.2620559477092,48.997872679975,48.997872679975,54.7261397359211,59.451043758227,59.451043758227,61.6491673615968,68.8636782512487,68.8636782512487,51.9614474822722,54.9022653085387,54.9022653085387,56.8221482298176,61.8958142707621,61.8958142707621,61.6576171832209,68.8636782512487,68.8636782512487
-72.1930554816309,-72.1930554816309,-72.1930554816309,-39.3632207063275,-4.52792781458142,-4.5279278145814,-11.6851577594569,42.7110255241515,42.7110255241515,-51.2415615145426,-26.213600842577,-26.213600842577,-30.4102372354084,12.0469183198277,12.0469183198277,-11.532631954201,42.7110255241515,42.7110255241515,-32.5085687259296,11.0254659948703,11.0254659948703,-21.9478058576771,26.9051568320637,26.9051568320637,-11.3796088077074,42.7110255241515,42.7110255241515,-72.1930554816309,-72.1930554816309,-72.1930554816309,-39.3632207063275,-4.52792781458142,-4.5279278145814,-11.6851577594569,42.7110255241515,42.7110255241515,-51.2415615145426,-26.213600842577,-26.213600842577,-30.4102372354084,12.0469183198277,12.0469183198277,-11.532631954201,42.7110255241515,42.7110255241515,-32.5085687259296,11.0254659948703,11.0254659948703,-21.9478058576771,26.9051568320637,26.9051568320637,-11.3796088077074,42.7110255241515,42.7110255241515
-61.9662875736402,-61.9662875736402,-61.9662875736402,-41.2362749454163,-6.21908561326266,-6.21908561326266,-22.8058842032098,40.4362169509115,40.4362169509115,-52.3460095134539,-41.7922950319854,-41.7922950319854,-37.0946269826573,1.06094431982325,1.06094431982327,-22.7200089923179,40.4362169509115,40.4362169509115,-43.7020043449444,-25.3021607953029,-25.3021607953029,-33.1698228083456,7.61930681169353,7.61930681169353,-22.6337811501663,40.4362169509115,40.4362169509115,-61.9662875736402,-61.9662875736402,-61.9662875736402,-41.2362749454163,-6.21908561326266,-6.21908561326266,-22.8058842032098,40.4362169509115,40.4362169509115,-52.3460095134539,-41.7922950319854,-41.7922950319854,-37.0946269826573,1.06094431982325,1.06094431982327,-22.7200089923179,40.4362169509115,40.4362169509115,-43.7020043449444,-25.3021607953029,-25.3021607953029,-33.1698228083456,7.61930681169353,7.61930681169353,-22.6337811501663,40.4362169509115,40.4362169509115
11.9110343840589,11.9110343840589,11.9110343840589,22.3053270890072,38.2655154185013,38.2655154185013,32.0405649204489,61.9322568563164,61.9322568563164,14.8686867308325,18.3525354112857,18.3525354112857,23.5844963137713,40.6761776100794,40.6761776100794,32.0459795048523,61.9322568563164,61.9322568563164,17.6147062363575,24.037990393545,24.037990393545,24.8172406877865,42.9389841211438,42.9389841211438,32.0514575532583,61.9322568563164,61.9322568563164,11.9110343840589,11.9110343840589,11.9110343840589,22.3053270890072,38.2655154185013,38.2655154185013,32.0405649204489,61.9322568563164,61.9322568563164,14.8686867308325,18.3525354112857,18.3525354112857,23.5844963137713,40.6761776100794,40.6761776100794,32.0459795048523,61.9322568563164,61.9322568563164,17.6147062363575,24.037990393545,24.037990393545,24.8172406877865,42.9389841211438,42.9389841211438,32.0514575532583,61.9322568563164,61.9322568563164
-62.1117357022353,-62.1117357022353,-62.1117357022353,-31.2526115886912,0.884096425806571,0.884096425806571,-5.21183918975731,45.0182933956697,45.0182933956697,-42.5454558770739,-19.5747165965715,-19.5747165965715,-22.8942686236237,16.2304818417453,16.2304818417453,-5.07204144318971,45.0182933956697,45.0182933956697,-25.0517016291197,14.8970749278409,14.8970749278409,-14.994020258824,29.9924663191794,29.9924663191794,-4.93178736819344,45.0182933956697,45.0182933956697,-62.1117357022353,-62.1117357022353,-62.1117357022353,-31.2526115886912,0.884096425806571,0.884096425806571,-5.21183918975731,45.0182933956697,45.0182933956697,-42.5454558770739,-19.5747165965715,-19.5747165965715,-22.8942686236237,16.2304818417453,16.2304818417453,-5.07204144318971,45.0182933956697,45.0182933956697,-25.0517016291197,14.8970749278409,14.8970749278409,-14.994020258824,29.9924663191794,29.9924663191794,-4.93178736819344,45.0182933956697,45.0182933956697
7.97398192504729,7.97398192504729,7.97398192504729,18.9177814071799,35.8935191057148,35.8935191057148,29.115452183155,60.7851146586349,60.7851146586349,11.2864801411467,15.147097237079,15.147097237079,20.3494333836623,38.5636729986138,38.5636729986138,29.1251565983945,60.7851146586349,60.7851146586349,14.346615041972,21.4081590296171,21.4081590296171,21.7255813191746,41.0553906586096,41.0553906586096,29.1349398940237,60.7851146586349,60.7851146586349,7.97398192504729,7.97398192504729,7.97398192504729,18.9177814071799,35.8935191057148,35.8935191057148,29.115452183155,60.7851146586349,60.7851146586349,11.2864801411467,15.147097237079,15.147097237079,20.3494333836623,38.5636729986138,38.5636729986138,29.1251565983945,60.7851146586349,60.7851146586349,14.346615041972,21.4081590296171,21.4081590296171,21.7255813191746,41.0553906586096,41.0553906586096,29.1349398940237,60.7851146586349,60.7851146586349
-59.5586337868291,-59.5586337868291,-59.5586337868291,-18.4745464537384,22.0996144923796,22.0996144923796,14.2789653566678,71.6479192708614,71.6479192708614,-31.5276481634425,5.05652173025204,5.05652173025203,-6.9714342089909,44.2191304344083,44.2191304344082,14.4636747989343,71.6479192708614,71.6479192708614,-7.21224813278838,55.471619451349,55.471619451349,3.72607466511055,63.5926669267314,63.5926669267314,14.6487196690821,71.6479192708614,71.6479192708614,-59.5586337868291,-59.5586337868291,-59.5586337868291,-18.4745464537384,22.0996144923796,22.0996144923796,14.2789653566678,71.6479192708614,71.6479192708614,-31.5276481634425,5.05652173025204,5.05652173025203,-6.9714342089909,44.2191304344083,44.2191304344082,14.4636747989343,71.6479192708614,71.6479192708614,-7.21224813278838,55.471619451349,55.471619451349,3.72607466511055,63.5926669267314,63.5926669267314,14.6487196690821,71.6479192708614,71.6479192708614
-73.2774918772089,-73.2774918772089,-73.2774918772089,-41.1732729863437,-6.84398312962059,-6.84398312962056,-13.9422787116401,40.1874213919673,40.1874213919673,-52.9475001284803,-28.9330971993554,-28.9330971993554,-32.4443329535257,9.24402841740206,9.24402841740208,-13.7925855865438,40.1874213919673,40.1874213919673,-34.7048490463819,7.1493478406717,7.1493478406717,-24.178340029693,23.7056475919906,23.7056475919906,-13.642381020554,40.1874213919673,40.1874213919673,-73.2774918772089,-73.2774918772089,-73.2774918772089,-41.1732729863437,-6.84398312962059,-6.84398312962056,-13.9422787116401,40.1874213919673,40.1874213919673,-52.9475001284803,-28.9330971993554,-28.9330971993554,-32.4443329535257,9.24402841740206,9.24402841740208,-13.7925855865438,40.1874213919673,40.1874213919673,-34.7048490463819,7.1493478406717,7.1493478406717,-24.178340029693,23.7056475919906,23.7056475919906,-13.642381020554,40.1874213919673,40.1874213919673
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
