"PPI _ 0 _ 0 _ 2","PPI _ 0 _ 0 _ 3","PPI _ 0 _ 0 _ 5","PPI _ 0 _ 0 _ 7","PPI _ 0 _ 0 _ 10","PPI _ 0 _ 0 _ 15","PPI _ 0 _ 0 _ 20","PPI _ 0 _ 0 _ 25","PPI _ 0 _ 0 _ 100","PPI _ 0 _ 0.5 _ 2","PPI _ 0 _ 0.5 _ 3","PPI _ 0 _ 0.5 _ 5","PPI _ 0 _ 0.5 _ 7","PPI _ 0 _ 0.5 _ 10","PPI _ 0 _ 0.5 _ 15","PPI _ 0 _ 0.5 _ 20","PPI _ 0 _ 0.5 _ 25","PPI _ 0 _ 0.5 _ 100","PPI _ 0 _ 1 _ 2","PPI _ 0 _ 1 _ 3","PPI _ 0 _ 1 _ 5","PPI _ 0 _ 1 _ 7","PPI _ 0 _ 1 _ 10","PPI _ 0 _ 1 _ 15","PPI _ 0 _ 1 _ 20","PPI _ 0 _ 1 _ 25","PPI _ 0 _ 1 _ 100","PPI _ 0.5 _ 0 _ 2","PPI _ 0.5 _ 0 _ 3","PPI _ 0.5 _ 0 _ 5","PPI _ 0.5 _ 0 _ 7","PPI _ 0.5 _ 0 _ 10","PPI _ 0.5 _ 0 _ 15","PPI _ 0.5 _ 0 _ 20","PPI _ 0.5 _ 0 _ 25","PPI _ 0.5 _ 0 _ 100","PPI _ 0.5 _ 0.5 _ 2","PPI _ 0.5 _ 0.5 _ 3","PPI _ 0.5 _ 0.5 _ 5","PPI _ 0.5 _ 0.5 _ 7","PPI _ 0.5 _ 0.5 _ 10","PPI _ 0.5 _ 0.5 _ 15","PPI _ 0.5 _ 0.5 _ 20","PPI _ 0.5 _ 0.5 _ 25","PPI _ 0.5 _ 0.5 _ 100","PPI _ 0.5 _ 1 _ 2","PPI _ 0.5 _ 1 _ 3","PPI _ 0.5 _ 1 _ 5","PPI _ 0.5 _ 1 _ 7","PPI _ 0.5 _ 1 _ 10","PPI _ 0.5 _ 1 _ 15","PPI _ 0.5 _ 1 _ 20","PPI _ 0.5 _ 1 _ 25","PPI _ 0.5 _ 1 _ 100","PPI _ 1 _ 0 _ 2","PPI _ 1 _ 0 _ 3","PPI _ 1 _ 0 _ 5","PPI _ 1 _ 0 _ 7","PPI _ 1 _ 0 _ 10","PPI _ 1 _ 0 _ 15","PPI _ 1 _ 0 _ 20","PPI _ 1 _ 0 _ 25","PPI _ 1 _ 0 _ 100","PPI _ 1 _ 0.5 _ 2","PPI _ 1 _ 0.5 _ 3","PPI _ 1 _ 0.5 _ 5","PPI _ 1 _ 0.5 _ 7","PPI _ 1 _ 0.5 _ 10","PPI _ 1 _ 0.5 _ 15","PPI _ 1 _ 0.5 _ 20","PPI _ 1 _ 0.5 _ 25","PPI _ 1 _ 0.5 _ 100","PPI _ 1 _ 1 _ 2","PPI _ 1 _ 1 _ 3","PPI _ 1 _ 1 _ 5","PPI _ 1 _ 1 _ 7","PPI _ 1 _ 1 _ 10","PPI _ 1 _ 1 _ 15","PPI _ 1 _ 1 _ 20","PPI _ 1 _ 1 _ 25","PPI _ 1 _ 1 _ 100"
-2.27051755726264e-14,-2.27051755726264e-14,0,-2.27051755726264e-14,-2.27051755726264e-14,-2.27051755726264e-14,0,-2.27051755726264e-14,1.13525877863132e-14,10.6455500359058,16.5743011436568,28.7077279647267,33.254274502654,41.8870703290665,41.797660194563,41.8350103684844,41.5498048050669,41.5498048050669,20.6654484941381,31.7096359721401,53.612294854177,61.0265595067768,75.0581570201985,74.8521657409529,74.714149138273,73.8728799497801,73.8728799497801,3.08593815170302,4.65835383084422,7.67237331153637,9.13462061986136,11.4615054244755,11.4756548987283,11.5927529431412,11.6024073716908,11.6024073716908,12.1326176258322,18.6492109983349,31.6398281816666,36.4324952991516,45.241347438613,45.1361318468611,45.1657377279861,44.7881274273779,44.7881274273779,20.8770856039087,31.9524124188502,53.8151107763399,61.2282060776897,75.1932664912631,74.9730160593124,74.8034798881241,73.8728799497801,73.8728799497801,5.98897294152492,8.90151027462688,14.2793345697343,16.6779752906543,20.3894571478464,20.3930859898627,20.5677134056579,20.591563109942,20.5915631099419,13.575210003971,20.6297628826211,34.3607975068873,39.3229959067367,48.2042422730585,48.0840675467357,48.1048227817124,47.6479852279742,47.6479852279742,21.0889637590428,32.1955883779123,54.0184620900051,61.4304908336062,75.3288929460267,75.0944170411138,74.8932599239863,73.8728799497801,73.8728799497801
0,-3.94524167111586e-14,-1.31508055703862e-14,-2.63016111407724e-14,-2.63016111407724e-14,-2.63016111407724e-14,-2.63016111407724e-14,-3.94524167111586e-14,-2.63016111407724e-14,17.634049379228,24.7426172359926,34.4287446331988,41.066440893185,51.3365823843498,51.3177380745975,51.543661330268,51.2223910392435,51.2223910392435,32.805177935114,44.5052704512711,59.0140086725964,68.385803542276,82.1788132106568,82.0468956026482,81.9640952147306,81.4965430091701,81.4965430091701,9.9283887172235,13.9101997767487,19.2430711015495,22.1406819400828,26.1436794941136,26.2570968885126,26.7416547868881,26.5254400477901,26.5254400477901,22.0270262266156,30.396507416602,41.2851166283664,48.1615303877027,58.2572064577575,58.2329948877124,58.4947901042629,58.0987786946944,58.0987786946944,33.0553481464588,44.7544276365635,59.2063631653574,68.55357522843,82.2682054476606,82.1232666280849,81.9996523594812,81.4965430091701,81.4965430091701,18.9414834227315,25.9670933398415,34.8312312912357,39.1589764690365,44.6827291558566,44.7845122836032,45.4732860717711,45.1471207375021,45.1471207375021,26.2062458106127,35.6486900974055,47.4394806987273,54.3701803988366,64.0715004439461,64.0334380816926,64.3127496931719,63.8689240321548,63.8689240321548,33.3053364166863,45.0034857738786,59.3991298680931,68.7218643367648,82.3579257684937,82.1999695383007,82.0353780934566,81.4965430091701,81.4965430091701
0,0,0,2.00952025014038e-14,0,0,0,0,-2.00952025014038e-14,18.6507024043903,27.7640247336639,43.7731767696703,50.5645133871373,60.7502072825008,60.4031103308055,62.6071371019169,62.4193099448321,62.4193099448321,34.742914139827,49.6223686074856,72.212137413237,79.940248806504,89.7075067081317,89.3119711891668,90.9030282227855,90.196098236589,90.196098236589,11.7366762652823,18.029180089182,30.1474401682513,34.5627304709305,41.3689472297413,41.1838719802154,44.3601792947791,44.5743881925052,44.5743881925052,23.9099823897043,35.1815919996834,54.2954232815072,61.3746989895112,71.3807096331739,70.9793778531786,73.7592821130473,73.4705944462537,73.4705944462537,35.0070982050969,49.9107610785214,72.4248877038046,80.1445095458624,89.8415417540481,89.4517661013438,90.9903701997572,90.196098236589,90.196098236589,22.491666082604,33.762654521808,54.1967328236275,60.5453102100996,69.8132587314761,69.3740320864494,74.2925145169888,74.6504444976581,74.650444497658,28.9409168229446,42.1004630275031,63.661655995191,70.7186131828365,80.1491054880483,79.6919696959042,82.8947778929098,82.5352553225667,82.5352553225667,35.2716001905715,50.1996120427133,72.6381666604964,80.349335268671,89.9759812402879,89.5920524898073,91.078060833023,90.196098236589,90.196098236589
-2.30493582691303e-14,0,-2.30493582691303e-14,0,2.30493582691303e-14,0,0,2.30493582691303e-14,0,13.5922050939492,20.9198127712748,35.48717655729,39.9644465044063,48.6036859660828,48.5881044718726,48.538788992938,48.0426295106623,48.0426295106623,25.8411093160084,38.7874716619675,63.1434097152271,68.9510048316625,80.3118407258662,80.1662604953138,79.9086485612616,78.6797929304002,78.6797929304002,6.22142035640011,9.3134785810567,15.050021683809,17.79740743959,22.1596514598173,22.2642999762352,22.3524597092663,22.3573675290691,22.3573675290691,16.5041101002141,24.9114857379842,40.8918740706067,45.7368817254427,54.5533580203864,54.5187753221006,54.4342254973717,53.7394221102612,53.7394221102612,26.1910969748036,39.1810897597634,63.4335122751937,69.2599738870511,80.5401240314961,80.3812607780497,80.0921578529509,78.6797929304002,78.6797929304002,11.9594412962907,17.5241528442639,27.2657908480518,31.4445382519362,37.7522769437447,37.8302854943198,37.9011386664457,37.9235179562863,37.9235179562863,19.300923616221,28.6585854212787,45.7536860816205,50.78715261549,59.5345646560001,59.4743963487206,59.3539610131209,58.4929511246197,58.4929511246197,26.5414506360643,39.5752926261191,63.7243641168188,69.5698575577993,80.769205899715,80.5971775124002,80.2765044778365,78.6797929304002,78.6797929304002
0,0,0,2.51727237776264e-14,0,-1.25863618888132e-14,0,0,0,10.242144958643,16.0101820361769,27.9416469786456,32.4048769758919,40.9775404212966,40.8941710812829,40.8591161113671,40.5778266604122,40.5778266604122,19.9569271173357,30.803833594245,52.6354669228533,60.0842803701841,74.3518257195468,74.1500022152944,73.9563735944686,73.1219141805036,73.1219141805036,2.65263355858841,4.00110505888162,6.60092979044551,7.91245485031124,10.0100282867916,10.0275202628945,10.0387970143007,10.0426385966174,10.0426385966174,11.5386654330464,17.8210362574638,30.5122438764039,35.2160957434583,43.9785099874646,43.8807125785688,43.8185859274487,43.4486718497563,43.4486718497563,20.161964068615,31.0399722120868,52.8350632942946,60.2823817943551,74.4840379544423,74.2672310773808,74.042849046171,73.1219141805036,73.1219141805036,5.16321203876752,7.6811975371134,12.3802986485134,14.5753561591007,18.0013536608658,18.0172349385824,18.0300027628654,18.0440601776359,18.0440601776359,12.8001657845057,19.557858024739,32.9175198208067,37.7973626319438,46.6612229775549,46.5502202004675,46.4651977894926,46.0185487012648,46.0185487012648,20.3672370681927,31.2765042269057,53.0351884774481,60.4811149828981,74.6167623270362,74.3850012550653,74.1297654412321,73.1219141805036,73.1219141805036
1.19909293681074e-14,1.19909293681074e-14,1.19909293681074e-14,0,3.59727881043223e-14,-1.19909293681074e-14,-1.19909293681074e-14,0,0,18.5291178374137,27.4027444793827,42.6559145366033,49.428879291562,59.6246736244589,59.3168213537819,61.2843503077463,61.0805686186608,61.0805686186608,34.5111879620868,49.0105180221348,70.6341410527734,78.5587776447946,88.8073655875959,88.4433470371101,89.8342830106413,89.1559713257928,89.1559713257928,11.5204520029511,17.5366822038864,28.8436760777635,33.0775072196016,39.5485696672969,39.3991807034152,42.2536667547152,42.4164147444233,42.4164147444233,23.6848149736755,34.6094403920545,52.7398710259207,59.7948933955095,69.811632972947,69.4553882699736,71.9342342466993,71.6327146506665,71.6327146506665,34.7736965617762,49.2942197095369,70.8444531007563,78.7586761238149,88.9360634561726,88.5755593458448,89.91543383379,89.1559713257928,89.1559713257928,22.0671637193635,32.83056926608,51.8813565801063,57.9883254459375,66.808630514471,66.4340851278318,70.8468764552705,71.1230173940293,71.1230173940293,28.6139124289608,41.3290390540384,61.7220994164692,68.7639656928963,78.2268503483031,77.819817403919,80.6731017223993,80.3034993299406,80.3034993299406,35.0364633201787,49.5783132331767,71.0552798934626,78.9591339018686,89.065156637112,88.7082440515074,89.9969117853892,89.1559713257928,89.1559713257928
1.81569967695326e-14,1.81569967695326e-14,1.81569967695326e-14,3.63139935390652e-14,3.63139935390652e-14,3.63139935390652e-14,1.81569967695326e-14,0,1.81569967695326e-14,10.3496657761607,16.1678661991269,28.1842838746126,32.6474909873045,41.2218927794727,41.1407225573962,41.1052099280425,40.8169452132732,40.8169452132732,20.1457816775692,31.0602706481743,52.9736089161361,60.368958029395,74.5426888608978,74.342677373441,74.1469659215421,73.2996517402658,73.2996517402658,2.76806527708105,4.17295044803354,6.87427957438307,8.23219170462062,10.4029862668904,10.4233036349763,10.4370730073981,10.4409491127757,10.4409491127757,11.6984521223284,18.0493003458909,30.8466490869919,35.5546083431256,44.3183992256172,44.222652740307,44.1598039317428,43.7793432433986,43.7793432433986,20.3555099957089,31.3015094464782,53.1761400928632,60.5706601482163,74.6780252201534,74.4630848189138,74.2365941888693,73.2996517402658,73.2996517402658,5.38303235005553,7.99959173048761,12.8618617835456,15.1209683020637,18.640094876161,18.6579899410177,18.6726406555109,18.6869678630033,18.6869678630033,13.0096275990301,19.8511824526116,33.3314684938554,38.215835537828,47.0755878341069,46.9662344295586,46.8800685417733,46.4199676208432,46.4199676208432,20.5654786286667,31.5431479236552,53.3792073112057,60.7730032894055,74.8138830619178,74.5840457957637,74.3266762897436,73.2996517402658,73.2996517402658
0,0,0,0,1.32350478417799e-14,0,-1.32350478417799e-14,0,0,19.8803911339749,30.3819220089657,47.1394696659841,52.7101100803582,62.0168419753048,70.1077136267188,70.8476094637403,67.476038081159,67.476038081159,37.0000201367265,54.0028158577217,76.6353223305104,82.3920678404735,90.8924286599556,97.2766240926789,97.7534319770854,94.988690410345,94.988690410345,12.5314978628983,20.4228154901728,34.9963767571789,37.7862506506761,42.6873628690744,54.3811216914086,55.5182377219033,50.9418963249706,50.9418963249706,25.4835406000993,38.7163294256964,59.2641643891251,64.448674893605,72.8389599427018,83.371413372521,84.2638250799815,79.9109090741812,79.9109090741812,37.287096427618,54.2904260635592,76.8187654591466,82.5508801629413,90.9827732026992,97.2902287698374,97.756853802124,94.988690410345,94.988690410345,23.972228270691,38.1173574237049,62.6034295393222,65.8949651587094,71.8322443191019,90.4560095243327,91.9294946802646,84.6008681940564,84.6008681940564,30.829814684391,46.4543017218878,69.983756837077,74.5364173805556,81.7333023677277,94.1118998413175,95.0948300238656,90.0235153168823,90.0235153168823,37.5741094410105,54.5779144351087,77.0021207114494,82.7096792173499,91.0731749237059,97.3038779030695,97.7602916059562,94.988690410345,94.988690410345
0,0,0,1.69827424442372e-14,0,1.69827424442372e-14,0,0,0,18.5342079760331,27.5159896671526,43.4542290765824,50.3612455791511,60.6302289462441,59.4835398471728,61.8263073160114,61.9401763071727,61.9401763071727,34.5290777602697,49.2073246373863,71.7930325393688,79.7079474916413,89.5952431196317,88.557255295197,90.2538964293295,89.7419678776703,89.7419678776703,11.6613836608329,17.8023895963946,29.6879916632741,34.2573184376411,41.2440719479934,39.9333422436243,43.3028842723735,43.9710528057235,43.9710528057235,23.7609107409741,34.8466838867672,53.8246288772837,61.0834576944783,71.2425702005522,69.8051419124647,72.7639030640106,72.8603467266365,72.8603467266365,34.791092487178,49.4957911006672,72.008559801785,79.9165146696999,89.7334180630281,88.7090078377773,90.3491905800891,89.7419678776703,89.7419678776703,22.3514101759211,33.3500497284214,53.4001577590208,60.0384298226388,69.6219922983258,67.376339687447,72.6212655462382,73.7075805912596,73.7075805912596,28.7619699693178,41.6879411503395,63.0626146789926,70.3568818873303,79.9990234128589,78.3255629611536,81.7387231213532,81.8256950562737,81.8256950562737,35.0534612560749,49.7847710478968,72.2246741525034,80.1257016247274,89.8720303523586,88.861294215284,90.4448649111724,89.7419678776703,89.7419678776703
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
