PPI _ 0 _ 0 _ 2,PPI _ 0 _ 0 _ 3,PPI _ 0 _ 0 _ 5,PPI _ 0 _ 0 _ 7,PPI _ 0 _ 0 _ 10,PPI _ 0 _ 0 _ 15,PPI _ 0 _ 0 _ 20,PPI _ 0 _ 0 _ 25,PPI _ 0 _ 0 _ 100,PPI _ 0 _ 0.5 _ 2,PPI _ 0 _ 0.5 _ 3,PPI _ 0 _ 0.5 _ 5,PPI _ 0 _ 0.5 _ 7,PPI _ 0 _ 0.5 _ 10,PPI _ 0 _ 0.5 _ 15,PPI _ 0 _ 0.5 _ 20,PPI _ 0 _ 0.5 _ 25,PPI _ 0 _ 0.5 _ 100,PPI _ 0 _ 1 _ 2,PPI _ 0 _ 1 _ 3,PPI _ 0 _ 1 _ 5,PPI _ 0 _ 1 _ 7,PPI _ 0 _ 1 _ 10,PPI _ 0 _ 1 _ 15,PPI _ 0 _ 1 _ 20,PPI _ 0 _ 1 _ 25,PPI _ 0 _ 1 _ 100,PPI _ 0.5 _ 0 _ 2,PPI _ 0.5 _ 0 _ 3,PPI _ 0.5 _ 0 _ 5,PPI _ 0.5 _ 0 _ 7,PPI _ 0.5 _ 0 _ 10,PPI _ 0.5 _ 0 _ 15,PPI _ 0.5 _ 0 _ 20,PPI _ 0.5 _ 0 _ 25,PPI _ 0.5 _ 0 _ 100,PPI _ 0.5 _ 0.5 _ 2,PPI _ 0.5 _ 0.5 _ 3,PPI _ 0.5 _ 0.5 _ 5,PPI _ 0.5 _ 0.5 _ 7,PPI _ 0.5 _ 0.5 _ 10,PPI _ 0.5 _ 0.5 _ 15,PPI _ 0.5 _ 0.5 _ 20,PPI _ 0.5 _ 0.5 _ 25,PPI _ 0.5 _ 0.5 _ 100,PPI _ 0.5 _ 1 _ 2,PPI _ 0.5 _ 1 _ 3,PPI _ 0.5 _ 1 _ 5,PPI _ 0.5 _ 1 _ 7,PPI _ 0.5 _ 1 _ 10,PPI _ 0.5 _ 1 _ 15,PPI _ 0.5 _ 1 _ 20,PPI _ 0.5 _ 1 _ 25,PPI _ 0.5 _ 1 _ 100,PPI _ 1 _ 0 _ 2,PPI _ 1 _ 0 _ 3,PPI _ 1 _ 0 _ 5,PPI _ 1 _ 0 _ 7,PPI _ 1 _ 0 _ 10,PPI _ 1 _ 0 _ 15,PPI _ 1 _ 0 _ 20,PPI _ 1 _ 0 _ 25,PPI _ 1 _ 0 _ 100,PPI _ 1 _ 0.5 _ 2,PPI _ 1 _ 0.5 _ 3,PPI _ 1 _ 0.5 _ 5,PPI _ 1 _ 0.5 _ 7,PPI _ 1 _ 0.5 _ 10,PPI _ 1 _ 0.5 _ 15,PPI _ 1 _ 0.5 _ 20,PPI _ 1 _ 0.5 _ 25,PPI _ 1 _ 0.5 _ 100,PPI _ 1 _ 1 _ 2,PPI _ 1 _ 1 _ 3,PPI _ 1 _ 1 _ 5,PPI _ 1 _ 1 _ 7,PPI _ 1 _ 1 _ 10,PPI _ 1 _ 1 _ 15,PPI _ 1 _ 1 _ 20,PPI _ 1 _ 1 _ 25,PPI _ 1 _ 1 _ 100
0,0,0,0,0,0,0,0,0,4.779655313,7.175538218,27.13941185,43.5151882,45.79056907,45.36931326,46.00267154,46.1124161,45.6809044,9.176926833,13.48966008,48.78170324,76.65970913,78.40635083,77.87859112,78.50209467,78.08522018,77.12598513,2.478943673,3.65618884,9.882360157,14.55257083,15.94650773,15.62430284,16.35034443,16.73845555,16.59928886,6.094506432,8.997442544,30.73502897,47.966049,50.02114641,49.52229429,50.28939663,50.37196761,49.80723428,9.545365255,13.97313351,49.17100794,76.84466169,78.59789252,78.06246143,78.68978077,78.1761828,77.12598513,4.802506639,6.963972249,17.96470379,25.8297092,27.57343041,27.03961163,28.10416655,28.72424233,28.51217553,7.368770718,10.73302463,33.9861307,51.87718265,53.64370925,53.08651574,53.94474595,54.00680322,53.32885019,9.914176931,14.45726016,49.5610211,77.03015581,78.79012807,78.24712359,78.87837566,78.26761523,77.12598513
0,0,0,0,0,0,0,0,0,18.05172518,25.42898526,37.43134066,42.36630668,50.77393138,50.70252349,51.1048161,51.08237431,50.79055532,33.55647638,45.8017079,64.34705189,70.94011484,81.98620859,81.81565517,81.95507825,81.47598433,81.2290982,10.01486244,13.57485511,18.56641829,20.88971822,24.28614736,24.34999056,24.98808689,25.26892683,24.94029029,22.47623474,30.92528717,43.78200701,48.86439894,57.11676336,57.03839775,57.50677108,57.45690281,57.09665187,33.78513624,46.03017152,64.53184784,71.1223132,82.10873257,81.92889777,82.03702045,81.47598433,81.2290982,19.13452143,25.38298997,33.36627507,36.75308696,41.46094834,41.50362287,42.40329483,42.88041225,42.34770443,26.6918406,36.04066391,49.43229874,54.51450183,62.44405322,62.355045,62.85799153,62.79463247,62.38066384,34.01391107,46.25899953,64.71712162,71.30507072,82.23169903,82.04262633,82.11935098,81.47598433,81.2290982
0,0,0,0,0,0,0,0,0,12.52179534,18.88864388,43.02570828,56.85347889,62.54739679,60.41970965,63.85425175,65.59959221,64.62315781,23.83063158,35.0240595,70.72872466,86.81347884,90.86506066,88.93237582,91.57641126,92.62036155,91.38947316,6.404118789,9.576709352,26.89519347,38.59743331,42.00619142,39.76447781,44.38017885,46.94932295,45.99771413,15.58034066,23.13446261,52.00893874,67.89793799,72.71951146,70.18180626,74.4237617,76.52027479,75.25126095,24.23468394,35.52654853,71.07995644,86.98731897,91.02418902,89.13036608,91.73701251,92.66777241,91.38947316,12.34839786,18.10865716,47.8154089,66.48778875,70.13722344,66.48178125,73.44441527,77.50942343,76.01806266,18.5280726,27.14319575,59.89469128,77.21781865,81.01353474,78.17154216,82.96973157,85.3577561,83.85967069,24.63917556,36.02968701,71.4316407,87.16156737,91.18376262,89.32900356,91.89825325,92.71538615,91.38947316
0,0,0,0,0,0,0,0,0,5.964467837,8.846997209,29.07852975,45.69098582,48.17396123,48.08466031,48.28031044,47.93698216,47.52532692,11.38643734,16.47718479,51.1505513,78.35021075,79.98720639,79.79877838,79.99363705,79.12078839,78.09500022,3.670491713,5.382496284,12.73905624,18.15956601,20.12541999,20.16354024,20.3362289,20.34476965,20.35047325,7.933089177,11.56452745,33.73788042,51.09552526,53.38757758,53.27181741,53.48383956,52.98506902,52.39744,11.96723148,17.2425986,51.78392823,78.65041324,80.3045613,80.09361811,80.30571385,79.28225348,78.09500022,7.101903306,10.22924208,22.89771533,31.63094397,34.06176989,34.08801862,34.20985428,34.23065562,34.246947,9.837988854,14.14625049,37.90043976,55.73609008,57.73711765,57.60070514,57.80581237,57.18572333,56.44532177,12.54853894,18.00890666,52.41831417,78.95145448,80.62300388,80.38971036,80.61922334,79.44448142,78.09500022
0,0,0,0,0,0,0,0,0,2.963951087,4.454331956,23.55175313,40.4490967,41.9733522,41.8452853,41.9787388,41.82864818,41.50467827,5.748320459,8.505138678,43.87120566,74.33731103,75.60009376,75.30280111,75.58510054,74.94441413,74.04912531,1.45904685,2.134322214,5.917971399,9.039791351,9.923310119,9.933064174,9.955315837,9.96023931,9.964044975,3.806374564,5.623879994,25.86602291,43.39265949,44.82472399,44.67836003,44.82734219,44.59368316,44.17573913,6.075541409,8.939883478,44.22937816,74.50582757,75.7780473,75.46600219,75.75846696,75.03312492,74.04912531,2.840958204,4.097593092,11.02120342,16.55575064,17.7896134,17.80002237,17.81432447,17.82903048,17.84212713,4.626871176,6.746906215,28.01535462,46.07572136,47.37020004,47.20940705,47.37069416,47.06918115,46.567885,6.40310011,9.375243832,44.58826305,74.67486441,75.95668225,75.62995076,75.93271374,75.12231398,74.04912531
0,0,0,0,0,0,0,0,0,12.61439933,18.99816161,42.93188275,56.61064325,62.35003206,60.25679607,63.64053399,65.35625576,64.3912913,23.99350641,35.20454361,70.62171467,86.54745254,90.71624895,88.81308515,91.41516006,92.43359251,91.21918874,6.46457865,9.643644815,26.75555368,38.30062796,41.70916794,39.50608204,44.05513711,46.58594061,45.64476933,15.69581733,23.26491584,51.87099295,67.57892408,72.45798759,69.96148541,74.14021832,76.20077046,74.94698128,24.39461995,35.70244141,70.97015825,86.72143319,90.87476445,89.00965595,91.57444377,92.48020907,91.21918874,12.46203041,18.2304467,47.57318694,65.98945035,69.65661717,66.0631313,72.92418816,76.92908629,75.45378525,18.66478003,27.2921773,59.71928564,76.83732226,80.70231119,77.90644025,82.63266958,84.97962418,83.49970048,24.79616732,36.20098388,71.31905474,86.89582465,91.03372514,89.20687129,91.73436276,92.52702512,91.21918874
0,0,0,0,0,0,0,0,0,3.382037851,5.06641174,24.32185692,41.17938332,42.83701485,42.71435847,42.85650166,42.67943735,42.34321831,6.533883352,9.615878474,44.88533166,74.89626554,76.2109614,75.92884991,76.19896775,75.52584605,74.61229219,1.767569506,2.587485913,6.869761033,10.31235812,11.34681756,11.36053088,11.40378223,11.40921062,11.41328124,4.381586447,6.451934654,26.96337394,44.46640238,46.01805791,45.87596509,46.03375662,45.76308969,45.32144739,6.896494755,10.09677698,45.28192086,75.08316618,76.40837953,76.11043175,76.39170311,75.62471601,74.61229219,3.435405837,4.953029621,12.67836491,18.65926471,20.05997685,20.0725964,20.10190871,20.11746554,20.1310083,5.353376187,7.778476706,29.39363841,47.4226526,48.81530367,48.65791302,48.82532848,48.47934312,47.94465554,7.259468451,10.57833001,45.67926391,75.27063162,76.6065358,76.29283162,76.58539597,75.72410397,74.61229219
0,0,0,0,0,0,0,0,0,13.29157554,20.34255648,42.95847947,49.74172222,63.25197499,69.79535259,72.06443834,70.76506015,68.87114133,25.31511984,37.74947655,71.18821036,78.89678758,91.56410535,96.63341698,98.21191365,97.23639006,95.68118432,6.134714369,9.334563405,26.47144894,31.68290987,43.89440998,53.35621002,56.63053481,55.00723129,52.34357007,16.17337332,24.37315511,51.80770043,59.2632131,73.99471226,82.46214004,85.24751294,83.64451211,81.17443353,25.65526855,38.14371524,71.43778564,79.09807153,91.65791299,96.65611422,98.22084757,97.23639006,95.68118432,11.80759,17.60208612,47.02439673,54.97914322,73.16365522,88.15570016,92.7850751,90.22699428,85.99771823,18.94403832,28.16432987,59.56210876,67.38951136,82.73192809,92.647943,95.74836097,93.98407664,91.07300711,25.99545527,38.537932,71.68714006,79.29937273,91.75173351,96.67890749,98.22982335,97.23639006,95.68118432
0,0,0,0,0,0,0,0,0,12.39659211,18.65215397,43.03667761,58.01044143,62.43280851,58.89452747,62.51866168,64.75931112,63.93213259,23.58917638,34.58073857,70.65400554,88.10136633,90.75135363,87.67960203,90.49697351,91.86944599,90.69131847,6.447964474,9.616127862,26.96416015,39.72231554,41.6990579,37.55343379,42.38734578,45.63851048,44.96541694,15.48389782,22.93299299,52.04171188,69.30265117,72.51209317,68.18409617,72.66300154,75.36134257,74.28771717,24.00362446,35.10083741,71.02177435,88.27074175,90.92110803,87.90610832,90.68224746,91.92456948,90.69131847,12.43641078,18.19111122,47.94413246,68.3600298,69.64492574,62.95595464,70.29815063,75.44058413,74.39462359,18.4604413,26.97712534,59.9488319,78.81669485,80.73401414,75.81658021,80.89095359,83.95446379,82.68624156,24.41857707,35.62169493,71.39010516,88.44058905,91.09137799,88.1333515,90.86825811,91.97992886,90.69131847
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
