PSIZE,S,Births,I,NI,L,R,new_I,new_NI,new_I_react,new_NI_react,Sv,Lv,Rv,TBItot,TBI0-14,TBI15-54,TBI55-64,TBI65+,TBI55+,TBI<55,TBNtot,TBN0-14,TBN15-54,TBN55-64,TBN65+,TBN55+,TBN<55,TBMtot,TBM0-14,TBM15-54,TBM55-64,TBM65+,TBM15-59,TBM60+,TBM55+,TBM<55,TBPtot,TBP0-14,TBP15-29,TBP30-44,TBP45-59,TBP60+,TBP55+,TBPbtot,TBPb0-14,TBPb15-29,TBPb30-44,TBPb45-59,TBPb60+,TBPb55+,TBPItot,TBPI0-14,TBPI15-54,TBPI55-64,TBPI65+,TBPI55+,TBPI5-9,TBPI10-19,TBPI20-29,TBPI30-39,TBPI40-49,TBPI50-59,TBPI60-69,TBPI70+,YearPsizetot,YearPsize0-14,YearPsize15-54,YearPsize55-64,YearPsize65+,YearPsize15-59,YearPsize15-29,YearPsize30-44,YearPsize45-59,YearPsize60+,YearPsize55+,YearPsize5-9,YearPsize10-19,YearPsize20-29,YearPsize30-39,YearPsize40-49,YearPsize50-59,YearPsize60-69,YearPsize70+,YearPsize55-74,YearPsize75+,YearPsize15-24,YearPsize25-54,TBI15-24,TBI25-54,TBM15-24,TBM25-54,TBPb15+,YearPsize15plus,TBRatot,TBRa0-14,TBRa15-54,TBRa55-64,TBRa65+,TBRitot,TBRi0-14,TBRi15-54,TBRi55-64,TBRi65+,TBPb30-59,Iv,NIv
1411184.138,632843.6281,29586,2795.442063,1521.816709,678220.4858,95802.76554,646.2252194,244.847611,349.9914379,128.71516,0,0,0,135.6863043,8.882920112,153.5990097,242.5771381,381.8387864,312.2371523,103.5906902,72.65629685,4.193400512,94.13100994,116.6803083,134.2868044,125.4872467,63.05202817,4.488179848,0.677219968,2.254526975,4.892670376,34.64134723,2.366872835,25.78798746,19.7732443,1.709470285,302.871582,14.24288469,187.3562118,328.3602789,332.6542518,1224.717527,1008.213727,198.1385829,1.325917626,117.8377514,213.1789795,218.4785103,834.070505,685.2886054,26.13717643,2.607584276,23.21587254,82.91188765,79.85312449,81.38199774,2.640113641,5.425678722,10.18040468,16.91207678,26.97568954,83.41994448,81.51519424,79.40048864,1513657.23,442600.3617,838214.3947,116372.4316,116470.0418,902031.0669,369469.1362,291183.9011,241378.0297,169025.8013,232842.4734,147457.0261,270914.1104,238043.0265,203380.7502,165967.9455,163213.235,95988.24775,73037.55352,191029.4238,41813.04962,254642.8603,583571.5344,119.5788448,168.4437915,1.163782852,2.730475829,279.4688646,1071056.868,36.46521489,8.817847076,13.78361952,73.59045577,81.00727402,63.53478511,91.18215292,86.21638048,26.40954423,18.99272598,215.5809355,0,0
1398604.937,628150.9892,29397.6874,2782.166853,1509.663,671279.1182,94882.99946,651.4722541,246.3915038,351.8261477,129.3683615,0,0,0,136.4242958,8.911408091,154.7526423,241.3799026,381.8463586,311.3268696,104.2549325,73.04457782,4.206807723,94.8377652,116.1577587,134.2626162,125.173291,63.45668281,4.511790496,0.67912691,2.271917746,4.82196704,34.67635562,2.383801976,25.88502454,19.68832015,1.720411927,304.3341439,14.28387237,187.9659693,329.8644774,337.6881532,1226.239435,1003.615443,199.0945508,1.329735261,118.2242153,214.1569377,221.8103142,835.0940026,682.1049417,25.52804081,2.615242238,21.92364776,83.04838431,79.88996267,81.47574513,2.647345252,5.440404117,10.18002679,16.77153065,26.02375909,79.15453994,81.70116687,79.40201124,1517648.503,443851.3068,838025.093,118366.5388,117405.5642,904182.1542,370686.4355,292436.6598,241059.0588,169615.0418,235772.1029,147874.5561,271735.8837,238851.0291,204207.8092,166784.9075,162503.002,95766.1782,73848.86362,193769.9458,42002.15712,255456.9256,582568.1675,119.9973301,169.9928935,1.167278904,2.756303366,280.8401283,1073797.196,35.95618738,8.815403368,12.98437641,73.33843733,80.97932988,64.04381262,91.18459663,87.01562359,26.66156267,19.02067012,217.6151018,0,0
1415959.286,653161.4731,29687,2767.747507,1497.844796,664541.0856,93991.13467,646.380839,244.7676764,346.1535357,127.3315281,0,0,0,137.263139,8.944540079,156.0121892,240.4977381,381.5814842,310.1091607,104.951005,73.48200709,4.222372567,95.6089204,115.7899864,134.1439459,124.8459214,63.87994821,4.534781596,0.681156425,2.289699034,4.749894793,34.7087822,2.402547836,25.95471369,19.53175896,1.731220736,305.9098344,14.3283712,188.6201146,331.3597347,343.4934851,1227.178353,996.8428142,200.1276611,1.333889707,118.6386841,215.1286119,225.6757253,835.7150966,677.4238998,24.93933331,2.62314787,20.59274525,83.13428729,79.95575974,81.56611978,2.654831743,5.455980828,10.18602117,16.66251881,25.26132104,74.75814832,81.89865462,79.4025784,1521629.928,445095.6763,836879.582,121407.8628,118246.807,906246.1092,371892.2656,293667.2384,240686.6051,170288.1426,239654.6698,148288.3082,272552.3726,239651.0377,205019.8725,167601.874,161732.097,95582.39544,74705.74717,197385.6984,42268.97138,256264.214,580615.3679,120.4932255,171.6890724,1.171033687,2.783440522,282.3194242,1076534.252,35.47287672,8.808817932,12.16165165,73.09518978,80.93394213,64.52712328,91.19118207,87.83834835,26.90481022,19.06605787,219.8793009,0,0
1403309.747,648301.1445,29498.8346,2757.807635,1488.508798,657686.8883,93075.39792,651.7383998,246.3759582,347.9004178,127.9663725,0,0,0,138.2444862,8.984914121,157.4339414,239.9176212,381.175282,308.5660062,105.7062176,73.99001099,4.241306014,96.47880715,115.5678975,133.9725609,124.5121941,64.33823964,4.557159316,0.683405164,2.308248243,4.678031177,34.7507521,2.423555551,25.97677085,19.29276933,1.742064446,307.6499307,14.37878672,189.3566303,332.9057531,350.1759401,1227.015271,987.6437476,201.2728078,1.338608125,119.1055688,216.1325127,230.1478318,835.5829975,671.076919,24.3705833,2.631563234,19.20127164,83.17990719,80.040089,81.65414872,2.662943629,5.472462154,10.19811312,16.58104431,24.64609486,70.25911985,82.10457855,79.40107484,1525593.984,446332.5245,834559.5047,125781.7214,118920.2337,908087.4298,373088.2595,294875.7064,240123.4638,171174.03,244701.9551,148700.1896,273363.5473,240443.8101,205817.632,168412.6685,160768.8697,95642.39393,75531.63608,202086.502,42615.45303,257065.5927,577493.912,121.1041603,173.6057771,1.175263093,2.81258516,283.9563274,1079261.46,35.0134748,8.796289951,11.30120986,72.85289138,80.87228929,64.9865252,91.20371005,88.69879014,27.14710862,19.12771071,222.4230028,0,0
1420696.02,673242.439,29787,2746.494875,1479.266455,651039.0306,92188.78882,647.0435242,244.8998173,342.2053032,125.9185343,0,0,0,139.4134265,9.035214837,159.0806916,239.6302033,380.689724,306.7004991,106.5502426,74.59140098,4.264865401,97.48574737,115.4844932,133.7770022,124.1821265,64.8494101,4.579129026,0.686009459,2.328059944,4.610284497,34.79917406,2.447359168,25.93143329,18.96435108,1.753183239,309.6187038,14.43828979,190.2224358,334.5750355,357.89003,1225.232292,975.8850449,202.5734606,1.344189604,119.6549527,217.2154444,235.3323463,834.348411,662.9772072,23.82140869,2.640867151,17.72435196,83.1951346,80.13585998,81.74065006,2.672172619,5.490084944,10.216312,16.52371935,24.14737339,65.65788609,82.31574761,79.39696334,1529532.018,447561.7961,830832.4373,131728.0106,119409.7741,909558.7796,374274.3943,296062.8803,239221.505,172411.4424,251137.7847,149110.1772,274168.5352,241230.1802,206602.521,169213.3682,159468.4961,96132.06254,76279.37986,208101.5564,43036.2283,257861.0383,572971.399,121.8701891,175.8269704,1.180252364,2.84462125,285.8128439,1081970.222,34.57620682,8.776407121,10.38758679,72.60323178,80.79381796,65.42379318,91.22359288,89.61241321,27.39676822,19.20618204,225.3119865,0,0
1407976.575,668213.5227,29598.85407,2739.334762,1472.23342,644272.9004,91278.58344,652.5004477,246.564629,343.9283177,126.5568219,0,0,0,140.8868781,9.097008099,161.045346,238.8761316,380.1187244,303.5593343,107.4286248,75.32379096,4.293795495,98.68624259,115.3197639,133.5664106,123.6759652,65.3787804,4.601581885,0.689125457,2.352995558,4.494317314,34.83401859,2.474565976,25.80580802,18.38863211,1.765879828,311.9275506,14.51002575,191.2648696,336.4438668,367.0309373,1221.46518,955.5618403,204.1059499,1.3509291,120.317086,218.4267179,241.5040496,831.766672,648.9803345,23.29127084,2.651479523,15.93771199,83.19100556,80.23978901,81.83958887,2.68304041,5.509244507,10.24084794,16.48739852,23.74321592,60.93983675,82.50831025,79.39059686,1533430.893,448783.5519,823056.8977,141792.9564,119797.4869,910507.0944,375451.5266,297230.1634,237825.4044,174140.2466,261590.4433,149518.2851,274969.0743,242009.2891,207374.6358,170002.4962,157678.4358,97169.61294,76970.63362,218066.7265,43523.71678,258650.6084,564406.2893,122.8163728,178.564547,1.186313765,2.887651109,287.9978427,1084647.341,34.20037938,8.749169209,9.286368979,72.25074811,80.69951821,65.79962062,91.25083079,90.71363102,27.74925189,19.30048179,228.6842987,0,0
1425393.863,693083.8736,29886,2730.615396,1465.100994,637715.7195,90398.55329,648.1588317,245.2197324,338.2158101,124.5001057,0,0,0,142.1136722,9.174503295,162.7988849,242.8843924,379.4893537,305.7368579,108.6259843,75.99883632,4.330058012,99.75784394,116.6468232,133.3485557,124.3313543,66.10693579,4.626873028,0.692904186,2.356519529,4.731340599,34.84416022,2.507405663,25.59217501,18.58636416,1.769875224,314.5270029,14.59785462,192.5437055,338.6059781,376.9090102,1215.404389,967.1372486,205.8344917,1.359189263,121.1301608,219.826917,248.1845015,827.6302514,656.9735343,22.78080268,2.663928257,15.7680601,79.00818629,80.34987971,79.62548432,2.696168109,5.530516298,10.27222156,16.47055603,23.41686117,56.05479168,82.64119246,79.43316121,1537284.063,449997.7347,826113.0707,141006.442,120166.8153,910774.0615,376619.6214,298378.3267,235776.1134,176512.2664,261173.2573,149922.6118,275764.3607,242782.8089,208135.3811,170778.3666,155240.6924,98891.93999,77620.32645,217093.3893,44079.86806,259435.0781,566677.9926,124.0146325,180.5549927,1.193749522,2.888855938,290.4611632,1087286.328,33.58915074,8.712324403,9.175778314,69.87491132,80.59015937,66.41084926,91.2876756,90.82422169,30.12508868,19.40984063,232.343973,0,0
1412604.886,687885.9725,29697.77443,2725.839198,1459.980156,631038.0124,89495.08215,653.730488,246.943451,340.0020876,125.1725114,0,0,0,142.7380013,9.248142195,164.4287853,241.0742413,378.7308509,304.7368323,109.7419768,76.43923378,4.364662556,100.7549201,115.8597878,133.0976152,123.8318333,66.78627908,4.650361719,0.697459303,2.375364326,4.873222186,34.82016105,2.536099875,25.28564933,18.72290021,1.784058162,316.779653,14.69798615,194.0063452,341.0195517,383.2656018,1206.817155,976.1008501,207.3173762,1.368594213,122.0602078,221.3895998,252.4050642,821.7833496,663.166547,22.29312432,2.678168722,15.64323604,74.71759681,80.46483951,77.37538364,2.711565268,5.554070578,10.30985703,16.47107778,23.15393798,50.94192947,82.72574773,79.50922012,1541127.644,451203.4062,829142.5599,140176.9546,120604.7232,910230.6454,377779.5237,299508.1271,232942.9946,179693.5923,260781.6777,150325.9844,276554.2824,243549.8703,208886.1387,171539.3012,152025.6817,101504.0454,78189.54685,216119.9058,44661.77198,260214.4953,568928.0646,125.1398846,182.3986169,1.202790136,2.911672552,292.575405,1089924.238,32.75515414,8.686046771,9.085207809,66.70709031,80.48483442,67.24484586,91.31395323,90.91479219,33.29290969,19.51516558,234.9586108,0,0
1430052.111,712684.0678,29984,2719.346383,1454.604011,624571.4265,88622.66625,649.7116223,245.7182492,334.2754445,123.1083036,0,0,0,143.2295883,9.309901505,165.7847809,239.3740967,377.7987712,303.8085994,110.6760037,76.79330229,4.393846301,101.5857727,115.1146132,132.7984292,123.3461506,67.35581678,4.671003451,0.702346542,2.395004031,4.982187502,34.74983214,2.556821039,24.88504406,18.83855658,1.798868185,318.6954625,14.80033928,195.5087293,343.5153343,386.242503,1195.571916,982.9634024,208.5664232,1.3781744,123.0147895,223.0061989,254.2541524,814.1383907,667.908438,21.82661329,2.693502564,15.55353577,70.34869135,80.58426232,75.11287782,2.72848119,5.579423864,10.35190204,16.48590815,22.94520193,45.46641902,82.77185048,79.60643379,1544954.379,452402.515,832141.1184,139193.6506,121217.0947,908691.0927,378931.1918,300620.9154,229138.9854,183860.771,260410.7453,150726.5321,277339.8049,244311.2975,209626.9541,172286.0337,147846.9131,105240.2156,78620.55541,215198.8944,45211.85086,260988.8285,571152.2899,126.0744849,183.9304556,1.212401761,2.935395773,294.3586752,1092551.864,31.98439479,8.676055431,9.020222052,63.47689919,80.39320225,68.01560521,91.32394457,90.97977795,36.52310081,19.60679775,236.5219904,0,0
1417193.658,707317.0638,29795.61377,2716.667836,1451.096916,617981.9482,87726.88118,655.4107228,247.5028701,336.1783301,123.8327699,0,0,0,143.5774392,9.357877733,166.8476764,237.6981387,376.6772095,302.9609556,111.4147599,77.05113074,4.416668175,102.2383464,114.373381,132.4446029,122.8593987,67.80728505,4.689882928,0.70714256,2.414309815,5.063211864,34.62337813,2.568827527,24.39465173,18.94429272,1.813424801,320.2870992,14.89701532,196.9380118,345.9502447,385.7788316,1181.709491,988.1879781,209.5943139,1.387182524,123.9216237,224.5846537,253.6786314,804.724337,671.5156204,21.37954581,2.709211561,15.49130684,65.90377072,80.70813698,72.85525206,2.746038493,5.606007539,10.39655974,16.51219401,22.78257127,39.43113727,82.78893886,79.71647086,1548752.883,453594.0008,835106.5113,137935.0608,122117.31,905959.1633,380074.5882,301718.0234,224166.5517,189199.7187,260052.3708,151124.2403,278120.8889,245067.0688,210358.5326,173018.6271,142507.4154,110297.799,78901.91972,214357.0813,45695.28946,261757.2485,573349.2629,126.7962737,185.13277,1.221654665,2.95880538,295.8297517,1095158.882,31.28169882,8.681673138,8.979131622,60.18990508,80.31906337,68.71830118,91.31832686,91.02086838,39.81009492,19.68093663,236.9864182,0,0
1434670.616,732042.8423,30082,2712.138656,1447.208574,611605.5129,86862.91326,651.6937197,246.3894999,330.4399013,121.7621002,0,0,0,143.767754,9.390114541,167.5930797,235.9329721,375.3839702,302.2074024,111.9415415,77.20097008,4.432174885,102.697487,113.5848236,132.042267,122.3567691,68.13039925,4.708279424,0.711504983,2.432327187,5.11950247,34.43578891,2.570813445,23.60407435,19.05213981,1.826988326,321.5660379,14.98148963,198.2024623,348.2002662,379.383593,1159.644675,992.2037293,210.4121905,1.39500916,124.7220612,226.0449498,248.878806,789.7335192,674.2810115,20.94983647,2.724526114,15.45036588,61.37017298,80.82303512,70.61457509,2.763217738,5.633119268,10.44205217,16.54719231,22.65897788,31.76184892,82.78884679,79.8353244,1552507.928,454777.9294,838038.3911,136272.5312,123419.0759,899757.5893,381209.8044,302800.3124,215747.4725,197972.4089,259691.6071,151519.133,278897.5745,245817.2514,211082.326,173737.6891,133727.7698,118872.1968,79100.21218,213562.5759,46129.03115,262521.4156,575516.9755,127.2811839,185.9813053,1.229856658,2.980832756,297.0057984,1097729.998,30.65195768,8.702150092,8.960885325,56.83334364,80.26330735,69.34804232,91.29784991,91.03911467,43.16665636,19.73669265,235.5452252,0,0
1421739.236,726506.4649,29893.37564,2711.308092,1445.068893,605101.1441,85975.25022,657.5004771,248.2257696,332.45118,122.5339075,0,0,0,143.7802246,9.40459624,167.9908578,233.9272604,373.9102919,301.5349434,112.2360154,77.22744983,4.439395061,102.9445926,112.6793937,131.585934,121.8106961,68.31270385,4.727502504,0.715151168,2.448221587,5.151985799,34.18381599,2.559245407,23.9236836,19.17350506,1.838918693,322.5445907,15.04827877,199.2253975,350.1526259,382.3194439,1163.964358,995.3907029,211.0312967,1.401146441,125.3672278,227.3141614,250.8015039,792.7286914,676.4635812,20.5363084,2.738654659,15.42559108,56.70270131,80.9300712,68.40305198,2.778880711,5.659947177,10.48665497,16.58816112,22.56823694,30.93242107,78.68590318,79.96039635,1556213.551,455953.3681,840937.3943,134077.5162,125245.272,902965.4062,382338.4457,303868.3295,216758.6309,197294.7764,259322.7883,151912.1175,279668.9037,246562.5845,211798.2575,174443.2658,134385.4371,118012.1912,79282.58522,212797.4919,46525.29634,263280.5753,577656.819,127.5017736,186.4447028,1.236493236,3.000495059,297.9030881,1100260.183,30.09992724,8.736820248,8.965027451,53.36715468,80.22894694,69.90007276,91.26317975,91.03497255,46.63284532,19.77105306,237.0929178,0,0
1439240.526,751157.7285,30178,2708.515799,1442.447731,598811.7328,85120.10108,654.0661425,247.2170719,326.7025379,120.4575295,0,0,0,143.6042934,9.399590037,168.0151662,231.5553078,372.2530591,300.9446056,112.2805027,77.11969756,4.437493982,102.9637025,111.5991282,131.073469,121.2034809,68.34336311,4.74904267,0.717837859,2.461249257,5.161153943,33.86602934,2.573784326,24.14319399,19.31782046,1.848645816,323.2471118,15.09270788,199.9417738,351.7046837,384.7051251,1167.825385,998.0406502,211.4709751,1.405163713,125.8158243,228.3257841,252.3651032,795.3839391,678.262183,20.14082093,2.750801675,15.41246876,51.84997699,81.03013583,66.24014861,2.791761065,5.685544367,10.5286524,16.63265308,22.50427295,30.27295865,74.49500731,80.08968613,1559915.379,457121.1578,843802.3825,131262.2789,127729.5594,906144.8267,383458.8274,304924.1222,217761.8772,196649.3942,258991.8384,152301.3337,280435.8458,247303.1305,212507.1021,175136.0638,135042.8335,117131.1562,79518.23795,212135.5631,46856.27525,264034.6163,579767.7662,127.43558,186.495696,1.241157507,3.016896666,298.5457213,1102794.221,29.6356023,8.784857038,8.991296352,49.74579369,80.21905793,70.3643977,91.21514296,91.00870365,50.25420631,19.78094207,238.3410653,0,0
1426247.882,745443.514,29989.08676,2709.344047,1441.486359,592409.852,84243.68559,659.9529189,249.093798,328.8358344,121.2816414,0,0,0,143.2251332,9.373169941,167.6329133,228.6937557,370.4154578,300.468952,112.0528344,76.86448191,4.425552678,102.7344665,110.2882396,130.5039803,120.5265358,68.20883745,4.774592009,0.719357916,2.470731117,5.146868285,33.48488689,2.584547212,24.41348741,19.49870586,1.855657071,323.6873598,15.11058412,200.2933261,352.7609835,386.4813845,1171.700271,1000.515445,211.7427776,1.40667563,126.0308983,229.0178777,253.5309325,798.0201635,679.9227598,19.76118923,2.760142876,15.40755537,46.69092946,81.1240814,64.12861924,2.800691159,5.708880306,10.56637961,16.67822172,22.4613926,29.74336231,70.24482359,80.22225272,1563605.285,458280.4845,846635.8317,127675.5018,131013.4668,909293.9608,384572.6831,305967.7456,218753.5322,196030.8396,258688.9687,152688.6925,281198.3649,248038.8671,213209.5295,175816.6675,135695.0808,116139.8896,79890.94994,211607.8564,47081.11225,264784.4733,581851.3584,127.054631,186.0989682,1.243511648,3.029204783,298.9505654,1105324.8,29.26700943,8.845684525,9.040204039,45.87277708,80.23662189,70.73299057,91.15431547,90.95979596,54.12722292,19.76337811,239.2372409,0,0
1443784.858,770012.03,30274,2708.114648,1439.961909,586224.3934,83400.35784,656.7889906,248.1849706,323.0840171,119.2021274,0,0,0,142.620833,9.323223086,166.8046781,225.1313229,368.4078961,300.1206515,111.5264401,76.4445634,4.402569146,102.2327045,108.6492053,129.8786013,119.7604297,67.8929309,4.805869744,0.71951845,2.476022986,5.106255814,33.04685434,2.590913592,24.75330244,19.73004724,1.859464829,323.8762131,15.09800377,200.2253261,353.2279347,387.581004,1176.059952,1003.159979,211.856109,1.405322797,125.9778626,229.3296658,254.2550444,800.9562733,681.6790837,19.39508426,2.765861074,15.40759592,41.05046261,81.21254991,62.06965444,2.804642481,5.72879739,10.59817815,16.72229535,22.43411655,29.31369757,65.93787285,80.35763068,1567274.464,459432.3049,849438.4272,123158.158,135245.5737,912410.898,385679.2119,307000.6163,219731.0698,195431.261,258403.7317,153073.216,281956.4261,248769.016,213906.2987,176486.307,136339.0804,114941.2048,80490.05619,211209.3805,47194.35127,265530.1096,583908.3176,126.3274165,185.2115604,1.243237093,3.036627731,299.1319803,1107842.159,29.00188222,8.919140196,9.112961392,41.58582269,80.28437098,70.99811778,91.0808598,90.88703861,58.41417731,19.71562902,239.7275216,0,0
1430730.211,764119.7678,30084.72895,2710.429985,1440.019954,579924.2418,82535.75181,662.8000594,250.1156882,325.3252687,120.0693643,0,0,0,141.6629622,9.23347032,165.2529702,219.9010067,365.3384195,300.0791689,110.5153467,75.75156068,4.36101869,101.2894847,106.2448513,129.0573962,118.8211746,67.2832619,4.850666831,0.718137498,2.476482908,5.058564421,32.27596534,2.592251782,25.23149874,20.06323993,1.859587911,323.8167437,15.0470877,199.6346369,352.9551118,387.8733547,1181.621926,1006.475277,211.8163699,1.400360749,125.5910665,229.1638349,254.4518902,804.675448,683.8685585,19.03942972,2.766813242,15.40900892,33.95809899,81.3116767,60.06228662,2.802384891,5.743698512,10.62189182,16.76167797,22.41644877,28.96129388,61.56132247,80.47988855,1570907.965,460576.6865,852212.2102,115820.6588,142298.4096,915495.49,386780.0141,308022.6224,220692.8535,194835.7886,258119.0684,153454.9292,282710.074,249495.1596,214596.6514,177145.0982,136973.7262,113431.5777,81404.21087,210870.7322,47248.33623,266271.5714,585940.6388,125.0200884,183.5361749,1.240016147,3.038375915,299.0990666,1110331.279,28.90895099,9.019107821,9.224466849,36.04061584,80.36648455,71.09104901,90.98089218,90.77553315,63.95938416,19.63351545,239.7194046,0,0
1448301.423,788604.3823,30369,2710.6109,1439.451427,573842.1788,81704.79962,659.8961393,249.3029177,319.5721077,117.9875621,0,0,0,140.7635649,9.176801571,164.2056915,219.1303564,364.1254558,298.6715029,109.8421049,75.21832648,4.334358439,100.6508083,105.8682196,127.658054,117.8216471,66.87576377,4.876917424,0.714492056,2.470147019,4.815493403,33.06334097,2.586571799,25.60197967,20.31164597,1.854495958,323.4728662,14.96641787,198.6177561,352.0031293,387.4307184,1187.749232,1009.995539,211.596594,1.392643216,124.9335996,228.5584349,254.1690511,808.7478971,686.1777138,18.69332065,2.763019987,15.40978682,33.16312913,78.63952039,58.10921549,2.793912997,5.752736401,10.6372308,16.79453387,22.40487991,28.66901825,57.0750227,80.59006279,1574500.211,461713.466,854956.9483,116389.9983,141439.7985,918546.6898,387872.6461,309035.9219,221638.1219,194240.0553,257829.7968,153833.8194,283458.4358,250216.5982,215282.1086,177794.2486,137597.6865,111512.3042,82727.75106,210535.3081,47294.48874,267007.9426,587949.0056,124.1965173,182.3752388,1.232486791,3.032211259,298.8136598,1112786.745,28.59977771,9.069474735,9.304852367,35.82095156,79.22650701,71.40022229,90.93052526,90.69514763,64.17904844,20.77349299,239.2548105,0,0
1435183.768,782533.2406,30179.29535,2714.265189,1440.402076,567643.3411,80852.51953,666.0989913,251.3090755,321.8851164,118.8794723,0,0,0,140.1977231,9.176473703,164.1723409,219.3026289,359.4118983,295.7944312,109.8462106,75.04778338,4.333720018,100.6282198,105.9514242,126.0708119,116.9354813,66.87694863,4.86650294,0.711313768,2.463483429,4.817125464,33.23908398,2.580456683,25.67199048,20.33392061,1.849347072,322.7943636,14.91082159,197.862121,351.2164252,387.0942492,1189.988637,1010.642104,211.1421113,1.38742799,124.4455799,228.0560319,253.9558712,810.1830368,686.5406493,18.36466048,2.758838973,15.41475448,32.52750579,75.94187104,56.22814076,2.784271157,5.759507361,10.65161019,16.82649727,22.40309789,28.42888345,52.44737619,80.68879054,1578103.806,462841.825,857675.0178,116958.9293,140628.0335,921566.0636,388959.5852,310039.7612,222566.7172,193695.9171,257586.9629,154209.8707,284202.3254,250933.2115,215961.9004,178434.9354,138209.6426,109133.8869,84562.03015,210202.4207,47384.54213,267740.1522,589934.8657,124.143356,182.3393745,1.226027518,3.025099047,298.1918289,1115261.981,27.97316756,9.057489501,9.325965101,35.5244163,77.67902219,72.02683244,90.9425105,90.6740349,64.4755837,22.32097781,238.8791113,0,0
1452788.612,806933.163,30464,2715.727141,1440.678195,561664.5624,80034.48097,663.4501794,250.5907761,316.1333585,116.7966806,0,0,0,139.6023869,9.170560719,164.0729527,219.3912253,354.7125517,292.9231492,109.8048137,74.85518157,4.330652361,100.5659717,105.9941485,124.4804699,116.0393854,66.85111669,4.847704251,0.709072331,2.458195756,4.818405011,33.30144091,2.575665201,25.65990419,20.29573207,1.845411977,321.8183994,14.86994007,197.2782875,350.5320418,386.8132713,1188.989487,1008.903273,210.4816017,1.383653157,124.0692813,227.6171042,253.779013,809.4238941,685.2896638,18.05217189,2.75415543,15.42276853,32.01468049,73.24650211,54.41846808,2.773985325,5.763685131,10.66506024,16.85665711,22.4090251,28.23307902,47.57447354,80.77701166,1581710.988,463962.7072,860367.452,117523.2912,139857.5377,924554.188,390039.9963,311035.4943,223478.6974,193194.0929,257380.8289,154582.1814,284941.8593,251645.8804,216636.7653,179067.2105,138810.2159,106180.294,87013.79889,209800.2062,47580.62271,268468.151,591899.301,124.0388965,182.2312256,1.221636251,3.019062855,297.2754282,1117748.281,27.38019892,9.048498588,9.349504097,35.30340107,76.14082168,72.61980108,90.95150141,90.6504959,64.69659893,23.85917832,238.5553157,0,0
1439606.453,800681.9066,30273.77538,2720.592515,1442.418619,555566.5712,79194.96441,669.8830311,252.6840513,318.4963462,117.7023157,0,0,0,138.9753289,9.159063863,163.9058672,219.3996967,350.0306003,290.0581833,109.7167853,74.63964216,4.325092244,100.4628629,105.9980948,122.8893243,115.1345907,66.79743387,4.821791545,0.707346443,2.453726823,4.819267925,33.26877831,2.571647274,25.57976585,20.20765838,1.842181076,320.5761655,14.83645766,196.7983373,349.8998027,386.544471,1185.295075,1005.181858,209.6387439,1.380585766,123.7609148,227.2100474,253.609827,806.8408577,682.6986587,17.75454205,2.748884772,15.43276421,31.59779466,70.57349785,52.6788581,2.763609618,5.765055144,10.67754912,16.88423578,22.42084777,28.07494371,42.30770412,80.85563893,1585313.118,465077.05,863035.2621,118080.4354,139120.3705,927511.6283,391113.811,312023.0962,224374.721,192724.4397,257200.8059,154952.6182,285676.0779,252354.552,217306.6775,179691.6723,139399.4674,102530.3794,90194.06031,209252.8142,47947.99172,269191.8938,593843.3683,123.8806592,182.0494756,1.218508093,3.013657079,296.0991718,1120236.068,26.8200791,9.042597329,9.375476943,35.14380385,74.62112375,73.1799209,90.95740267,90.62452306,64.85619615,25.37887625,238.2530513,0,0
1457241.667,824993.9226,30557,2723.222513,1443.448509,549690.7917,78390.28128,667.4868216,252.0596179,312.7487489,115.6198882,0,0,0,138.3151521,9.142073081,163.6706579,219.3301846,345.3805452,287.2034221,109.5818923,74.40089997,4.317036313,100.3184841,105.9643473,121.3035454,114.2239114,66.71564086,4.789799531,0.705842236,2.449644965,4.819557529,33.15791793,2.56796855,25.44394063,20.07866712,1.839271569,319.0889044,14.80527815,196.3703487,349.2800602,386.2517815,1179.348162,999.7931353,208.629702,1.37772621,123.4870188,226.8098079,253.4243348,802.735583,678.9817495,17.47019216,2.742976415,15.44368172,31.25734079,67.93622513,51.006645,2.753701065,5.763500085,10.68891065,16.90857836,22.43695066,27.94883835,35.79262159,80.93934662,1588894.585,466184.9033,865679.3489,118629.4527,138400.8797,930440.2392,392181.0903,313003.2971,225255.8518,192269.4421,257030.3324,155321.1926,286405.0293,253059.261,217971.7085,180309.5649,139977.8755,96696.91393,95572.52821,208480.8057,48549.52678,269911.4212,595767.9277,123.6670628,181.7942035,1.216025257,3.008533809,294.687339,1122709.681,26.29134716,9.039807447,9.403776748,35.03492598,73.12642972,73.70865284,90.96019255,90.59622325,64.96507402,26.87357028,237.9477104,0,0
